start_time,datetime,outflow_mean,outflow_mean_ma7,outflow_top10,outflow_total
1650834000000,2022-04-24 21:00:00,0.34426015917360026,0.4967301936108192,1349.030984076404,3325.5531376169783
1650837600000,2022-04-24 22:00:00,0.8915998947313658,0.534041095272856,2349.975689073282,9081.83652773369
1650841200000,2022-04-24 23:00:00,0.5940202300883352,0.535577456566263,2130.892889750992,5303.412614228657
1650844800000,2022-04-25 00:00:00,1.654466812436588,0.6935586944892885,6651.989337376304,17578.709882138748
1650848400000,2022-04-25 01:00:00,2.0418091124448847,0.934175709943262,18938.984873607635,25826.84346331535
1650852000000,2022-04-25 02:00:00,1.4453781802643917,1.0370668167752222,8618.44730785549,14793.445675006047
1650855600000,2022-04-25 03:00:00,3.057169410120664,1.4326719713228329,23797.92315337,30440.235816571458
1650859200000,2022-04-25 04:00:00,2.3541039262338477,1.7197925094742967,20685.746051959817,26431.87888375364
1650862800000,2022-04-25 05:00:00,0.5861413271723479,1.6761555712515797,2507.411379159334,6150.380946019447
1650866400000,2022-04-25 06:00:00,1.440288329770166,1.7970510140632698,4917.952542336827,12055.21332017629
1650870000000,2022-04-25 07:00:00,1.1862169739301651,1.7301581799909236,5235.5145276769845,14757.725372665183
1650873600000,2022-04-25 08:00:00,2.7768866265348664,1.8351692534323496,7933.77605735,26266.5706003933
1650877200000,2022-04-25 09:00:00,2.2467689298101945,1.9496536462246072,7914.094545779451,24076.375851846045
1650880800000,2022-04-25 10:00:00,2.0808737416030287,1.8101828364363737,7435.17782259,24271.31132205773
1650884400000,2022-04-25 11:00:00,6.889276683175961,2.4580646588566757,44779.59224758556,76167.84300919343
1650888000000,2022-04-25 12:00:00,3.165329834166204,2.826520159855798,14195.131672784855,38205.53109838608
1650891600000,2022-04-25 13:00:00,4.961616052849202,3.3295669774385175,28206.77596627016,63459.06931594128
1650895200000,2022-04-25 14:00:00,5.806870963193551,3.989660404476143,50421.45835442454,87521.15915725319
1650898800000,2022-04-25 15:00:00,4.110956980440905,4.180241883605578,25165.77371676,58379.700079241295
1650902400000,2022-04-25 16:00:00,5.342648042217961,4.622510328235259,36979.32754351568,73498.80911679249
1650906000000,2022-04-25 17:00:00,3.4027012954920717,4.811342835933694,14406.395786626024,46001.11881375732
1650909600000,2022-04-25 18:00:00,3.7937385146583953,4.3691230975740405,12679.034165960698,50350.49756654622
1650913200000,2022-04-25 19:00:00,3.8360385518588815,4.464938628672995,22835.05511150351,50474.59526535916
1650916800000,2022-04-25 20:00:00,4.863696224141179,4.450950081714706,28243.86692227138,62629.81627826597
1650920400000,2022-04-25 21:00:00,2.0057450418835847,3.90793209295614,12275.700132234608,22705.033874122175
1650924000000,2022-04-25 22:00:00,2.038327421522338,3.6118421559677736,11704.66397592,24798.291410240763
1650927600000,2022-04-25 23:00:00,2.012395922555468,3.136091853158846,21588.810147213288,25231.42007700046
1650931200000,2022-04-26 00:00:00,2.841286517879234,3.055889742071298,29403.0185807718,36112.751642245064
1650934800000,2022-04-26 01:00:00,1.4263080933769678,2.7176853961739504,11104.008630688177,18095.57078067359
1650938400000,2022-04-26 02:00:00,1.90838775427946,2.4423067108054615,18164.984254376996,23755.61076527071
1650942000000,2022-04-26 03:00:00,0.5788801425501612,1.8301901277210304,3098.8507962648855,6106.0277436191
1650945600000,2022-04-26 04:00:00,3.695049513210393,2.0715193379105745,30032.06154864504,34785.19611736263
1650949200000,2022-04-26 05:00:00,0.5330522336158227,1.8564800253525011,2614.6117600989855,5442.996357451165
1650952800000,2022-04-26 06:00:00,1.6364272130642148,1.8027702097108933,11099.15867128558,14763.846316265346
1650956400000,2022-04-26 07:00:00,0.8154862634200437,1.5133701733595804,3330.70568515,7449.467016342099
1650960000000,2022-04-26 08:00:00,3.043238962419468,1.7443602975085089,23826.26694918392,28076.922667282008
1650963600000,2022-04-26 09:00:00,0.6606859172893268,1.5661171779384897,2723.77782016,6731.72881126095
1650967200000,2022-04-26 10:00:00,5.102996492016597,2.212419513576552,52141.674227989424,57051.50078074556
1650970800000,2022-04-26 11:00:00,1.5725352565605502,1.9092031911980032,7516.35381887,15786.681440611364
1650974400000,2022-04-26 12:00:00,2.014473088229755,2.120834741857137,17290.4439162994,22386.839429497264
1650978000000,2022-04-26 13:00:00,1.4020765755771518,2.0873560793589845,10969.580901583608,17820.393275585597
1650981600000,2022-04-26 14:00:00,2.447968336097233,2.3205678040271542,26355.21536144789,35040.21876289579
1650985200000,2022-04-26 15:00:00,2.208566658058263,2.2013289034041255,29603.182901346223,43338.70353107728
1650988800000,2022-04-26 16:00:00,3.502492669881984,2.607301296631648,27916.84346145678,50740.6113085803
