datetime,start_time,close,high,low,open,volume,Year,Month,Day,DayOfWeek,Quarter,IsMonthEnd,MA_5,MA_20,MA_50,EMA_5,EMA_20,EMA_12,EMA_26,RSI_14,MACD,MACD_Signal,Bollinger_Middle,Bollinger_Std,Bollinger_Upper,Bollinger_Lower,Daily_Return,Log_Return,Volatility_20d,rule1_signal,rule2_signal
2021-06-06,1622937600000,35801.0,36447.0,35235.5,35507.5,36090.257,2021,6,6,6,2,0,36986.3,37455.575,47194.43,36451.22744193931,39087.67157530104,37317.16239208355,40527.329588093766,52.86480525339616,-3210.1671960102176,-3247.88321144168,37455.575,2046.84420945103,41549.26341890206,33361.88658109793,0.0082658593254945,0.0082318842042844,0.0615436938945864,-1,0
2021-06-07,1623024000000,33570.5,36784.0,33240.0,35801.0,59358.14,2021,6,7,0,2,0,36189.4,36988.925,46743.84,35490.984961292874,38562.2266633676,36740.75279330146,40012.0088778646,35.44296773119504,-3271.2560845631306,-3247.88321144168,36988.925,1786.801459201679,40562.52791840336,33415.32208159664,-0.0623027289740509,-0.064328120845586,0.0615436938945864,-1,0
2021-06-08,1623110400000,33352.5,34050.0,30980.0,33570.5,96863.287,2021,6,8,1,2,0,35015.0,36820.2,46298.37,34778.15664086192,38066.06221923736,36219.483132793546,39518.7119239487,35.94361124398547,-3299.228791155154,-3247.88321144168,36820.2,1963.430794352194,40747.06158870438,32893.33841129561,-0.0064937966369282,-0.0065149730610203,0.055681848764448,-1,0
2021-06-09,1623196800000,37414.5,37556.0,32379.0,33352.5,96764.366,2021,6,9,2,2,0,35129.2,36665.9,45918.43,35656.93776057461,38004.00867454809,36403.33188159454,39362.84437402657,45.64880028649875,-2959.512492432033,-3247.88321144168,36665.9,1770.7947041400546,40207.48940828011,33124.31059171989,0.098521823876306,0.0939654791400131,0.0577174942214963,0,0
2021-06-10,1623283200000,36689.5,38440.5,35819.0,37414.5,82976.921,2021,6,10,3,2,0,35365.6,36639.0,45575.79,36001.12517371641,37878.81737221017,36447.35774596461,39164.81886483941,45.65098011126233,-2717.461118874802,-3247.88321144168,36639.0,1765.8940482015382,40170.78809640308,33107.21190359692,-0.0193775140654024,-0.0195677192359491,0.0548902716456023,0,0
2021-06-11,1623369600000,37294.0,37656.5,35944.5,36689.5,62899.427,2021,6,11,4,2,0,35664.2,36631.85,45285.97,36432.08344914428,37823.12047961873,36577.61040043159,39026.23968966612,54.3992507358844,-2448.62928923453,-3127.113812707088,36631.85,1762.7796911337546,40157.40938226751,33106.29061773249,0.016476103517355,0.0163418452190378,0.0549953440614643,0,0
2021-06-12,1623456000000,35525.0,37412.0,34630.0,37294.0,71044.109,2021,6,12,5,2,0,36055.1,36675.2,44974.46,36129.72229942952,37604.25186251219,36415.670338826734,38766.88860154271,52.34845753720966,-2351.218262715971,-2971.9347027088643,36675.2,1721.8701766576646,40118.94035331532,33231.45964668467,-0.0474339035769828,-0.0485957818187372,0.0533627444725878,-1,0
2021-06-13,1623542400000,39026.0,39372.0,34761.5,35525.0,71573.504,2021,6,13,6,2,0,37189.8,36685.65,44753.87,37095.14819961968,37739.65644703484,36817.25951746877,38786.08203846547,57.69221975811062,-1968.8225209966984,-2771.3122663664312,36685.65,1736.1280353888358,40157.90607077767,33213.39392922233,0.098521823876306,0.0939654791400131,0.0510430377802375,0,0
2021-06-14,1623628800000,40494.5,40995.0,38772.0,39026.0,73876.764,2021,6,14,0,2,0,37805.8,36792.975,44583.31,38228.265466413126,38002.022499698185,37382.98882247358,38912.63151709766,57.47638853781281,-1529.6426946240829,-2522.9783520179617,36792.975,1902.660578153091,40598.29615630618,32987.65384369381,0.0376287603136371,0.0369380717485605,0.0515556480129524,0,0
2021-06-15,1623715200000,40140.5,41300.0,39540.0,40494.5,65945.29,2021,6,15,1,2,0,38496.0,36838.15,44305.78,38865.67697760875,38205.687023536455,37807.2213113238,39003.58473805339,58.1147331490044,-1196.363426729593,-2257.655366960288,36838.15,1973.163077129545,40784.47615425909,32891.82384574091,-0.0087419279161367,-0.0087803627281646,0.0514233839991702,0,0
2021-06-16,1623801600000,38393.0,40471.5,38173.5,40140.5,73184.532,2021,6,16,2,2,0,38715.8,36832.25,43973.77,38708.1179850725,38223.52635462822,37897.34110958167,38958.35623893832,51.87388193202148,-1061.0151293566523,-2018.327319439561,36832.25,1968.0676235974709,40768.38524719494,32896.11475280506,-0.0435345847709919,-0.0445106483833335,0.052255997396141,0,0
2021-06-17,1623888000000,38097.0,39532.5,37400.0,38393.0,63381.549,2021,6,17,3,2,0,39230.2,36954.6,43639.17,38504.411990048335,38211.47622561602,37928.05786195372,38894.55207309104,47.31374931503585,-966.494211137324,-1807.9606977791136,36954.6,1966.7633082113116,40888.12661642262,33021.07338357738,-0.0077097387544604,-0.0077396124348631,0.0492325397380604,0,0
2021-06-18,1623974400000,35822.0,38223.0,35159.0,38097.0,73699.549,2021,6,18,4,2,0,38589.4,37015.05,43285.45,37610.27466003223,37983.90706127163,37604.04896011469,38666.95562323245,47.5539378846292,-1062.906663117763,-1658.9498908468436,37015.05,1908.7279926694623,40832.505985338925,33197.59401466108,-0.0597159881355486,-0.0615733090719391,0.0507824820798481,-1,0
2021-06-19,1624060800000,35528.0,36425.0,34800.0,35822.0,69198.368,2021,6,19,5,2,0,37596.1,37008.375,42842.45,36916.18310668816,37750.011150674334,37284.65681240473,38434.44039188189,50.0516672127429,-1149.78357947716,-1557.1166285729068,37008.375,1913.936937825716,40836.24887565143,33180.50112434857,-0.0082072469432192,-0.0082411118132656,0.0504184826844689,-1,0
2021-06-20,1624147200000,35608.5,36149.0,33338.0,35528.0,86335.779,2021,6,20,6,2,0,36689.7,36926.75,42398.03,36480.28873779211,37546.057707752974,37026.78653357324,38225.11147396472,49.509566635244965,-1198.3249403914815,-1485.358290936622,36926.75,1938.151863177089,40803.05372635418,33050.44627364582,0.0022658185093447,0.0022632554135291,0.0493839718706726,-1,0
2021-06-21,1624233600000,31613.5,35737.5,31265.5,35608.5,155941.818,2021,6,21,0,2,0,35333.8,36675.025,41898.31,34858.02582519474,36981.05221177651,36193.973220715816,37735.36247589325,45.42543244506779,-1541.3892551774334,-1496.5644837847842,36675.025,2274.085527455848,41223.1960549117,32126.853945088304,-0.0859508094533271,-0.0898708924899241,0.0552472866354832,-1,1
2021-06-22,1624320000000,32480.0,33246.0,28774.0,31613.5,183677.464,2021,6,22,1,2,0,34210.4,36421.275,41403.92,34065.35055012983,36552.3805725597,35622.592725221075,37346.076366567824,48.02050956281054,-1723.4836413467492,-1541.9483152971773,36421.275,2447.274877959025,41315.82475591805,31526.72524408195,0.0274091764594239,0.0270402707411641,0.0553281647154442,-1,0
2021-06-23,1624406400000,33642.0,34794.5,31704.0,32480.0,101537.468,2021,6,23,2,2,0,33774.4,36142.15,41011.72,33924.23370008655,36275.20147041116,35317.88615211014,37071.70033941465,40.14421192883455,-1753.8141873045097,-1584.3214896986435,36142.15,2429.0134021644617,41000.17680432893,31284.12319567108,0.0357758620689654,0.0351507710761131,0.0549460487499589,-1,0
2021-06-24,1624492800000,34656.5,35300.0,32330.5,33642.0,88272.599,2021,6,24,3,2,0,33600.1,36032.8,40555.23,34168.32246672437,36121.03942561009,35216.13443640089,36892.79661056912,44.76786081943587,-1676.662174168232,-1602.7896265925615,36032.8,2444.9532521631118,40922.70650432623,31142.89349567378,0.0301557576838475,0.0297100118610728,0.0539519646749704,-1,0
2021-06-25,1624579200000,31580.0,35466.0,31300.0,34656.5,115499.419,2021,6,25,4,2,0,32794.4,35836.425,40059.57,33305.548311149585,35688.559480313896,34656.72913849306,36499.256120897335,36.954337899543376,-1842.526982404277,-1650.7370977549049,35836.425,2639.361532020634,41115.14806404127,30557.701935958736,-0.0859508094533271,-0.0898708924899241,0.0569193024579895,-1,0
2021-06-26,1624665600000,32249.5,32700.0,30101.0,31580.0,125869.896,2021,6,26,5,2,0,32921.6,35658.85,39556.94,32953.53220743306,35361.030005998284,34286.38619410951,36184.45937120124,42.12639119251941,-1898.0731770917264,-1700.2043136222692,35658.85,2758.646455381556,41176.14291076311,30141.557089236885,0.0212001266624446,0.0209785304181302,0.0571427275859346,-1,0
2021-06-27,1624752000000,34690.5,34755.0,31972.0,32249.5,105230.722,2021,6,27,6,2,0,33363.7,35714.85,39072.89,33532.52147162204,35297.17000542702,34348.55754886189,36073.79571407522,39.01876852156733,-1725.2381652133265,-1705.2110839404806,35714.85,2725.187111393459,41165.224222786914,30264.47577721308,0.0756910959859842,0.0729633350077729,0.058013813342909,-1,0
2021-06-28,1624838400000,34493.5,35223.0,33905.0,34690.5,82197.421,2021,6,28,0,2,0,33534.0,35771.9,38597.95,33852.84764774803,35220.63000491016,34370.85638749853,35956.73677229187,33.75385781579945,-1585.880384793345,-1681.3449441110536,35771.9,2684.773393358177,41141.44678671636,30402.353213283648,-0.0056787881408454,-0.0056949737637883,0.0580069033456076,-1,0
2021-06-29,1624924800000,35918.5,36573.0,34240.0,34493.5,88459.594,2021,6,29,1,2,0,33786.4,35697.1,38200.3,34541.39843183202,35287.09381396634,34608.955404806446,35953.90441878877,39.19651995905834,-1344.9490139823247,-1614.065758085308,35697.1,2657.299888985012,41011.699777970025,30382.500222029976,0.0413121312711091,0.0404815826069584,0.0518139630995321,0,0
2021-06-30,1625011200000,35018.0,36073.5,34050.0,35918.5,81673.083,2021,6,30,2,2,1,34474.0,35613.525,37766.98,34700.26562122135,35261.46583168383,34671.88534252853,35884.57816554516,40.97255657197882,-1212.6928230166304,-1533.7911710715723,35613.525,2650.7221929275597,40914.96938585512,30312.080614144885,-0.0250706460459094,-0.0253902680924441,0.0519372068481051,-1,0
2021-07-01,1625097600000,33490.0,35021.5,32710.0,35018.0,87789.018,2021,7,1,3,3,0,34722.1,35423.325,37444.44,34296.8437474809,35092.754800094895,34490.05682829337,35707.2020051344,38.439146800501874,-1217.1451768410334,-1470.461972225465,35423.325,2660.2540058531254,40743.83301170625,30102.816988293747,-0.0436347021531783,-0.0446153281980118,0.0526058231684826,-1,0
2021-07-02,1625184000000,33753.5,33924.0,32695.0,33490.0,76578.495,2021,7,2,4,3,0,34534.7,35334.75,37125.2,34115.72916498727,34965.20672389538,34376.74039317131,35562.483338087404,44.226421414017366,-1185.7429449160918,-1413.5181667635904,35334.75,2686.057012856481,40706.86402571296,29962.63597428704,0.0078680203045684,0.0078372288392718,0.0516493201102958,-1,0
2021-07-03,1625270400000,34649.5,34900.0,33339.0,33753.5,60732.073,2021,7,3,5,3,0,34565.9,35115.925,36821.18,34293.652776658186,34935.139416857724,34418.703409606496,35494.85494267352,47.62766330911939,-1076.151533067023,-1346.044840024277,35115.925,2544.030128891987,40203.98525778398,30027.86474221603,0.02654539529234,0.0261991798719833,0.0465865112345004,-1,0
2021-07-04,1625356800000,35293.0,35940.0,34370.0,34649.5,55923.081,2021,7,4,6,3,0,34440.8,34855.85,36591.04,34626.76851777213,34969.22137715699,34553.21057735934,35479.902724697706,49.17315302565716,-926.6921473383628,-1262.1743014870942,34855.85,2209.0627096718563,39273.97541934371,30437.72458065629,0.0185716965612778,0.0184013484744955,0.0458607491351545,0,0
2021-07-05,1625443200000,33679.0,35293.0,33119.0,35293.0,88304.972,2021,7,5,0,3,0,34173.0,34532.775,36336.34,34310.84567851476,34846.34315076108,34418.71664238098,35346.50252286824,56.18505764335979,-927.7858804872594,-1195.2966172871272,34532.775,1836.603046208313,38205.98109241662,30859.568907583376,-0.0457314481625251,-0.0468101462699323,0.0467224183071692,-1,0
2021-07-06,1625529600000,34200.0,35061.5,33512.0,33679.0,85359.6,2021,7,6,1,3,0,34315.0,34323.125,36149.48,34273.89711900984,34784.786660212405,34385.06792816852,35261.576410063186,55.25929549902152,-876.5084818946634,-1131.5389902086345,34323.125,1596.3683115696456,37515.86162313929,31130.38837686071,0.0154695804507258,0.0153511463466275,0.0461987153602904,-1,0
2021-07-07,1625616000000,33878.5,35036.0,33806.0,34200.0,56395.635,2021,7,7,2,3,0,34340.0,34112.2,35968.98,34142.09807933989,34698.47364495408,34307.13440075798,35159.12630561406,50.76233762047512,-851.9919048560769,-1075.6295731381229,34112.2,1327.5465241126883,36767.29304822537,31457.106951774625,-0.0094005847953216,-0.0094450491727345,0.0462060164032111,-1,0
2021-07-08,1625702400000,32854.0,33937.5,32089.0,33878.5,86837.716,2021,7,8,3,3,0,33980.9,33963.8,35891.52,33712.73205289326,34522.80948829179,34083.57526217983,34988.37620890191,44.19353799568341,-904.8009467220764,-1041.4638478549136,33963.8,1291.7637004863464,36547.327400972696,31380.27259902731,-0.0302404179641956,-0.0307070917768169,0.0448114995423842,-1,0
2021-07-09,1625788800000,33820.0,34084.0,32280.5,32854.0,62156.971,2021,7,9,4,3,0,33686.3,33878.4,35757.91,33748.48803526218,34455.87525131161,34043.02522184447,34901.82982305732,58.35135336663932,-858.804601212847,-1004.9319985265004,33878.4,1238.260862321555,36354.92172464311,31401.87827535689,0.0294028124429293,0.0289788403514261,0.0453817137071252,-1,0
2021-07-10,1625875200000,33500.5,34230.5,33010.0,33820.0,52901.66,2021,7,10,5,3,0,33650.6,33773.0,35683.37,33665.82535684145,34364.88713213908,33959.55980309917,34798.02761394196,54.78906668708368,-838.4678108427906,-971.6391609897584,33773.0,1171.1417843057147,36115.28356861143,31430.71643138857,-0.0094470727380248,-0.0094919793776614,0.0454067717200502,-1,0
2021-07-11,1625961600000,34234.0,34540.0,33339.0,33500.5,47167.919,2021,7,11,6,3,0,33657.4,33904.025,35619.31,33855.21690456097,34352.42169098297,34001.78137185314,34756.247790687,47.98960672920245,-754.4664188338575,-928.2046125585782,33904.025,1057.9428458716516,36019.9106917433,31788.139308256697,0.0218951955940955,0.0216589381806997,0.0374964207569532,0,0
2021-07-12,1626048000000,33112.5,34620.0,32700.0,34234.0,60723.55,2021,7,12,0,3,0,33504.2,33935.65,35588.4,33607.64460304065,34234.33391088936,33864.968853106504,34634.48869508055,44.376119889232776,-769.5198419740482,-896.4676584416723,33935.65,1021.9764146518744,35979.60282930375,31891.69717069625,-0.032759829409359,-0.0333084476752843,0.0379862071997516,-1,0
2021-07-13,1626134400000,32720.0,33312.0,32213.5,33112.5,57099.924,2021,7,13,1,3,0,33477.4,33889.55,35466.46,33311.76306869377,34090.1116336618,33688.819798782424,34492.67471766718,35.77875594682318,-803.8549188847537,-877.9451105302886,33889.55,1056.1436916290552,36001.83738325811,31777.262616741893,-0.0118535296338241,-0.0119243428636418,0.037219942480714,-1,0
2021-07-14,1626220800000,32800.0,33082.5,31594.0,32720.0,65940.998,2021,7,14,2,3,0,33273.4,33796.725,35355.5,33141.175379129185,33967.243859027345,33552.07829127744,34367.291405247386,39.3621103117506,-815.2131139699486,-865.3987112182207,33796.725,1066.719707117123,35930.16441423425,31663.285585765752,0.0024449877750611,0.0024420036555518,0.0365191059166342,-1,0
2021-07-15,1626307200000,31855.5,33145.5,31160.0,32800.0,71404.047,2021,7,15,3,3,0,32944.4,33810.5,35207.87,32712.61691941946,33766.12539626284,33291.066246465525,34181.23278263647,41.695879693136206,-890.1665361709456,-870.3522762087657,33810.5,1037.9792488542555,35886.45849770851,31734.54150229149,-0.028795731707317,-0.0292184638217717,0.0310867100120734,-1,0
2021-07-16,1626393600000,31384.0,32200.0,31056.0,31855.5,59040.663,2021,7,16,4,3,0,32374.4,33767.225,35065.33,32269.744612946302,33539.25631090447,32997.67143931698,33974.03035429303,38.21085626150555,-976.3589149760446,-891.5536039622216,33767.225,1121.1916648555275,36009.60832971105,31524.841670288944,-0.0148012117216806,-0.0149118426610748,0.0308904287324824,-1,1
2021-07-17,1626480000000,31509.0,31914.0,31171.5,31384.0,49507.375,2021,7,17,5,3,0,32053.7,33608.15,34982.51,32016.16307529754,33345.89856700881,32768.645064037446,33791.43551323428,33.07646710136336,-1022.7904491968366,-917.8009730091446,33608.15,1205.8059228928942,36019.76184578579,31196.538154214213,0.0039829212337496,0.0039750104014965,0.0251617601025494,-1,0
2021-07-18,1626566400000,31748.0,32380.0,31122.0,31509.0,49774.363,2021,7,18,6,3,0,31859.3,33470.875,34925.21,31926.775383531694,33193.717751103206,32611.622746493224,33640.06991966137,30.025918413342357,-1028.447173168148,-939.9302130409452,33470.875,1254.9861697180406,35980.847339436084,30960.90266056392,0.0075851344060426,0.007556511919881,0.0253033481419279,-1,0
2021-07-19,1626652800000,30815.5,31849.0,30412.0,31748.0,59829.147,2021,7,19,0,3,0,31462.4,33215.725,34828.29,31556.3502556878,32967.22082242671,32335.29617010965,33430.842518204976,32.52364967958499,-1095.5463480953258,-971.0534400518216,33215.725,1249.9038539336725,35715.53270786734,30715.917292132654,-0.0293719289404057,-0.0298119210820333,0.0235408831430583,-1,0
2021-07-20,1626739200000,29765.0,31032.0,29272.5,30815.5,75599.105,2021,7,20,1,3,0,31044.3,32953.075,34678.77,30959.233503791867,32662.24741076702,31939.86599009278,33159.29862796757,24.575785370327907,-1219.4326378747865,-1020.7292796164146,32953.075,1394.7748476571928,35742.624695314385,30163.52530468561,-0.0340899871817753,-0.0346846035412423,0.0239801680263865,-1,1
2021-07-21,1626825600000,32089.0,32840.0,29509.0,29765.0,108816.959,2021,7,21,2,3,0,31185.3,32883.025,34587.59,31335.822335861245,32607.6524192654,31962.80968392466,33080.017248118114,41.65695370413539,-1117.2075641934534,-1040.0249365318225,32883.025,1401.5543577622652,35686.133715524535,30079.916284475472,0.0780782798588946,0.0751800856749815,0.0292723701933422,-1,0
2021-07-22,1626912000000,32283.5,32540.0,31725.5,32089.0,51266.178,2021,7,22,3,3,0,31340.2,32809.525,34482.16,31651.714890574163,32576.78076028774,32012.14665562856,33021.01597047973,47.11708524938097,-1008.8693148511738,-1033.793812195693,32809.525,1392.0147503280284,35593.55450065606,30025.495499343942,0.0060612671008757,0.0060429715138461,0.0292439570796693,-1,0
2021-07-23,1626998400000,33600.0,33600.0,32028.0,32283.5,60740.905,2021,7,23,4,3,0,31710.6,32757.05,34369.67,32301.143260382774,32674.230211688908,32256.43178553186,33063.90367637012,48.926305514885314,-807.4718908382638,-988.5294279242072,32757.05,1337.7252186176097,35432.50043723522,30081.59956276478,0.0407793454860843,0.0399698031749774,0.0301304421520092,0,0
2021-07-24,1627084800000,34224.0,34437.5,33411.5,33600.0,52624.876,2021,7,24,5,3,0,32392.3,32703.6,34317.28,32942.095506921854,32821.827334385205,32559.13458775773,33149.836737379745,53.42907246788948,-590.7021496220186,-908.9639722637696,32703.6,1249.514185593427,35202.62837118685,30204.571628813144,0.0185714285714284,0.0184010853708911,0.0301304329381479,0,0
2021-07-25,1627171200000,35348.5,35366.0,33829.0,34224.0,63046.267,2021,7,25,6,3,0,33509.0,32787.075,34314.1,33744.230337947905,33062.46282634852,32988.26772810269,33312.70068275902,55.09346007952104,-324.4329546563313,-792.057768742282,32787.075,1368.2327756228815,35523.54055124576,30050.609448754232,0.0328570593735391,0.0323288062875246,0.0291123594503571,0,0
2021-07-26,1627257600000,37235.0,40555.0,35174.5,35348.5,181847.223,2021,7,26,0,3,0,34538.2,32938.825,34342.78,34907.82022529861,33459.847319077235,33641.61115454843,33603.24137292502,67.60924351800435,38.36978162341256,-625.9722586691431,32938.825,1668.5366443539326,36275.89828870786,29601.75171129213,0.05336860121363,0.0519932205350345,0.0311418779964418,0,-1
2021-07-27,1627344000000,39440.5,39486.5,36396.5,37235.0,101395.283,2021,7,27,1,3,0,35969.6,33216.925,34460.18,36418.71348353241,34029.433288688924,34533.74790000252,34035.6309008565,74.85667788586011,498.1169991460192,-401.1544071061107,33216.925,2209.289867301812,37635.50473460363,28798.34526539638,0.0592319054652881,0.0575440279762542,0.0332170417010041,0,-1
2021-07-28,1627430400000,39995.0,40874.0,38719.0,39440.5,108130.824,2021,7,28,2,3,0,37248.6,33573.975,34593.03,37610.80898902161,34597.58249928998,35373.94053077136,34477.06564894121,75.70928321303509,896.8748818301538,-141.5485493188578,33573.975,2675.4160004861405,38924.80700097228,28223.14299902772,0.0140591523941127,0.0139612391619222,0.031976539946471,0,-1
2021-07-29,1627516800000,39990.5,40602.0,39250.0,39995.0,67475.488,2021,7,29,3,3,0,38401.9,33882.5,34644.55,38404.039326014405,35111.19368983379,36084.18044911423,34885.46819346408,81.1614188309201,1198.7122556501415,126.50361167494214,33882.5,3036.6764727246486,39955.8529454493,27809.147054550704,-0.000112514064258,-0.0001125203944402,0.0317315770081809,0,-1
2021-07-30,1627603200000,42209.5,42300.0,38305.0,39990.5,78071.314,2021,7,30,4,3,0,39774.1,34317.95,34754.95,39672.52621734294,35787.22286223057,37026.53730309665,35427.989068022296,86.57139961487788,1598.548235074355,420.9125363548248,34317.95,3558.58744115067,41435.12488230134,27200.775117698657,0.0554881784423799,0.0540033882836697,0.0330518220971236,0,-1
2021-07-31,1627689600000,41445.5,42421.5,41016.0,42209.5,52744.762,2021,7,31,5,3,1,40616.2,34678.525,34837.98,40263.51747822863,36326.10639916099,37706.377718004864,35873.730618539164,82.17882703455423,1832.6470994656995,703.2594489769997,34678.525,3898.731114346464,42475.98722869293,26881.06277130707,-0.0181001907153602,-0.0182660030378517,0.0336347522837847,0,0
2021-08-01,1627776000000,39836.5,42600.0,39389.0,41445.5,70335.184,2021,8,1,6,3,0,40695.4,35014.725,34924.21,40121.17831881909,36660.429599240895,38034.08883831181,36167.26909123997,74.05931169874178,1866.819747071837,935.9715085959672,35014.725,4043.797360334338,43102.31972066868,26927.130279331323,-0.038822067534473,-0.039595733700549,0.0340661730067884,1,0
2021-08-02,1627862400000,39165.0,40450.0,38662.0,39836.5,63791.587,2021,8,2,0,3,0,40529.4,35336.975,34926.99,39802.452212546064,36898.96011359891,38208.07517087922,36389.3232326296,75.22736199655559,1818.7519382496248,1112.5275945266987,35336.975,4107.603752974112,43552.18250594822,27121.76749405177,-0.0168564005371958,-0.0170000866324124,0.0342516202785168,1,0
2021-08-03,1627948800000,38208.5,39780.0,37593.0,39165.0,66906.198,2021,8,3,1,3,0,40173.0,35607.4,34881.27,39271.13480836405,37023.67819801806,38208.1405292055,36524.07706724963,75.65711507490352,1684.0634619558696,1226.834768012533,35607.4,4109.8250910406205,43827.05018208124,27387.74981791876,-0.0244223158432274,-0.0247254868700328,0.0350633566395435,1,0
2021-08-04,1628035200000,39715.5,39952.0,37375.5,38208.5,63580.235,2021,8,4,2,3,0,39674.2,36000.4,34872.77,39419.256538909365,37280.0421791592,38440.041986250806,36760.47876597188,74.38529176658673,1679.5632202789277,1317.380458465812,36000.4,4107.972577805229,44216.345155610456,27784.454844389544,0.0394414855333238,0.0386835357583008,0.0345871563313949,1,0
2021-08-05,1628121600000,40848.5,41346.5,37281.0,39715.5,94663.924,2021,8,5,3,3,0,39554.8,36473.625,34921.88,39895.67102593958,37619.89530495356,38810.573988366064,37063.29515367767,75.83554536679537,1747.2788346883972,1403.3601337103291,36473.625,4093.302758213048,44660.2305164261,28287.019483573906,0.0285279047223376,0.0281285612181148,0.0341981794532798,1,0
2021-08-06,1628208000000,42799.5,43481.5,39870.0,40848.5,92211.053,2021,8,6,4,3,0,40147.4,37038.15,35015.93,40863.61401729305,38113.19099019608,39424.25491323282,37488.199216368215,76.72641701287006,1936.055696864605,1509.8992463411844,37038.15,4150.731359461962,45339.61271892393,28736.68728107608,0.0477618517203815,0.0466563193509379,0.0349291541832445,1,0
2021-08-07,1628294400000,44578.5,44784.0,42360.0,42799.5,80381.621,2021,8,7,5,3,0,41230.1,37679.675,35191.06,42101.90934486204,38728.9347054155,40217.21569581238,38013.40668182242,78.19008466962512,2203.8090139899577,1648.681199870939,37679.675,4279.590180437842,46238.855360875685,29120.49463912432,0.0415659061437634,0.04072525973961,0.0353224383763396,1,0
2021-08-08,1628380800000,43806.0,45319.5,43288.0,44578.5,71082.833,2021,8,8,6,3,0,42349.6,38329.2,35356.62,42669.939563241365,39212.46473347117,40769.3363579951,38442.4876683541,73.47544896882893,2326.848689640996,1784.3146978249504,38329.2,4167.292792815587,46663.78558563117,29994.61441436882,-0.0173289814596722,-0.0174808857141286,0.0345724330375569,1,0
2021-08-09,1628467200000,46258.0,46465.0,42800.0,43806.0,77887.062,2021,8,9,0,3,0,43658.1,39153.85,35569.61,43865.95970882758,39883.4680921882,41613.74614907277,39021.41450773528,74.28279240002153,2592.3316413374923,1945.9180865274589,39153.85,4012.3470657853145,47178.54413157063,31129.15586842937,0.0559740674793407,0.0544636276713036,0.0332283310801493,1,0
2021-08-10,1628553600000,45580.5,46737.5,44667.0,46258.0,58631.02,2021,8,10,1,3,0,44604.5,39828.425,35848.95,44437.47313921839,40426.04255959885,42224.01597229235,39507.27269234749,68.00480910210544,2716.743279944865,2100.08312521094,39828.425,3894.451833850888,47617.32866770178,32039.521332298227,-0.0146461152665484,-0.0147544284923731,0.0315361946070429,1,0
2021-08-11,1628640000000,45520.0,46728.5,45348.0,45580.5,52107.825,2021,8,11,2,3,0,45148.6,40490.25,36109.75,44798.31542614559,40911.18136344658,42731.09043809352,39952.65990032175,66.68478589116386,2778.430537771776,2235.7526077231078,40490.25,3662.586321957464,47815.42264391493,33165.07735608507,-0.0013273219907635,-0.0013282036628586,0.031728199400287,1,0
2021-08-12,1628726400000,44410.0,46220.0,43810.0,45520.0,59451.15,2021,8,12,3,3,0,45114.9,41030.75,36325.11,44668.87695076373,41244.40218597548,42989.38421684837,40282.83324103866,62.510969568294406,2706.5509758097105,2329.9122813404283,41030.75,3378.89987351855,47788.5497470371,34272.9502529629,-0.0243848857644991,-0.0246871205140646,0.0325787798772029,1,0
2021-08-13,1628812800000,47790.0,47956.0,44220.0,44410.0,58543.34,2021,8,13,4,3,0,45911.7,41709.05,36587.78,45709.25130050916,41867.79245397782,43727.94049117939,40838.91966762839,64.82322628629107,2889.020823551,2441.7339897825427,41709.05,3301.324454709622,48311.69890941925,35106.40109058076,0.0761089844629587,0.0733517432860559,0.0353738313968305,1,0
2021-08-14,1628899200000,47080.0,48280.5,46022.0,47790.0,48200.232,2021,8,14,5,3,0,46076.1,42295.625,36897.78,46166.16753367278,42364.1931726466,44243.64195407487,41301.221914470734,65.0097232211833,2942.420039604134,2541.8711997468613,42295.625,3150.4821931480315,48596.58938629607,35994.660613703934,-0.0148566645741786,-0.0149681301979908,0.035883163046994,1,0
2021-08-15,1628985600000,46998.0,47382.0,45510.0,47080.0,45021.423,2021,8,15,6,3,0,46359.6,42783.775,37192.75,46443.44502244852,42805.50810858502,44667.389345755655,41723.20547636179,70.76700014499058,2944.1838693938626,2622.333733676261,42783.775,3080.685328209971,48945.14565641995,36622.404343580056,-0.0017417162276975,-0.0017432347789195,0.034886583268112,1,0
2021-08-16,1629072000000,45955.5,48341.0,45713.0,46998.0,54615.405,2021,8,16,0,3,0,46446.7,43109.525,37418.05,46280.796681632346,43105.50733633882,44865.5602156394,42036.70877440907,69.27640730121782,2828.851441230334,2663.637275187076,43109.525,3052.8839707425263,49215.29294148505,37003.75705851495,-0.0221817949699987,-0.0224315106533727,0.0338540217516944,1,0
2021-08-17,1629158400000,44726.0,47300.0,44420.0,45955.5,61511.181,2021,8,17,1,3,0,46509.9,43346.075,37622.7,45762.53112108824,43259.83997097322,44844.08941323334,42235.91553186025,68.21904788527661,2608.173881373092,2652.544596424279,43346.075,2981.305945188568,49308.68689037713,37383.46310962286,-0.0267541425944664,-0.0271185489552583,0.0347021729332376,1,0
2021-08-18,1629244800000,44730.0,46000.0,44300.0,44726.0,51428.736,2021,8,18,2,3,0,45897.9,43583.05,37798.93,45418.35408072549,43399.85521183291,44826.53719581282,42420.66252950023,65.30350657673878,2405.874666312593,2603.2106104019417,43583.05,2887.4295566710884,49357.90911334218,37808.19088665782,8.943343916301139e-05,8.942944023141481e-05,0.0347002790332546,1,0
