datetime,signal,signal_strength,return,raw_position,position_size,position,strategy_return,position_change,trades,transaction_cost,cum_return,cum_strategy_value,peak,drawdown
2021-05-26,-1,1.0950949419987237,0.02341335732348404,-1.0,1.0,-0.7546481133056857,-0.017668890335276948,0.001896565163320596,0.001896565163320596,4.440495785609698e-08,0.545985900998252,54598.5900998252,136856.18666689156,-0.601051355955735
2021-05-27,0,0.0,-0.017765053206948767,-0.6666666666666666,0.0,-0.0,-1.3406363885399008e-05,0.7546481133056857,0.7546481133056857,1.3406363885399008e-05,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-05-28,0,0.0,-0.074139222547705,-0.3333333333333333,0.0,-0.0,0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-05-29,0,0.0,-0.02968939185595898,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-05-30,0,0.0,0.03004367856872503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-05-31,0,0.0,0.04464205323656789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-01,0,0.0,-0.014766919651223787,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-02,0,0.0,0.02388930328361405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-03,0,0.0,0.044647603047006434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-04,0,0.0,-0.06164408342973049,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-05,0,0.0,-0.03609777661199898,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-06,0,0.0,0.008538078381638448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-07,0,0.0,-0.06286710886156,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-08,0,0.0,-0.005316688404743086,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-09,0,0.0,0.11973512386516094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-10,0,0.0,-0.0186999995985917,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-11,0,0.0,0.017201141215926086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-12,0,0.0,-0.0472748028038289,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
2021-06-13,0,0.0,0.0972674996939813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5459785813125869,54597.85813125869,136856.18666689156,-0.6010567044064287
