datetime,signal,return,position,strategy_return,trades,transaction_cost,cum_return,cum_strategy_value,peak,drawdown
2023-12-20,0,0.03334885799192877,0.0,-0.001,1.0,0.001,1.0756996024402028,107569.96024402027,144542.98868420115,-0.25579261074336773
2023-12-21,0,0.00428745633040406,0.0,0.0,0.0,0.0,1.0756996024402028,107569.96024402027,144542.98868420115,-0.25579261074336773
2023-12-22,0,0.0023441611251973082,0.0,0.0,0.0,0.0,1.0756996024402028,107569.96024402027,144542.98868420115,-0.25579261074336773
2023-12-23,0,-0.006227385952471853,0.0,-0.0,0.0,0.0,1.0756996024402028,107569.96024402027,144542.98868420115,-0.25579261074336773
2023-12-24,0,-0.016393292655036307,0.0,-0.0,0.0,0.0,1.0756996024402028,107569.96024402027,144542.98868420115,-0.25579261074336773
2023-12-25,-1,0.014032142558197958,0.0,0.0,0.0,0.0,1.0756996024402028,107569.96024402027,144542.98868420115,-0.25579261074336773
2023-12-26,0,-0.024612548409952417,-1.0,0.023612548409952416,1.0,0.001,1.1010996113773888,110109.96113773888,144542.98868420115,-0.2382199777375011
2023-12-27,-1,0.021516978736908943,0.0,-0.001,1.0,0.001,1.0999985117660114,109999.85117660114,144542.98868420115,-0.2389817577597636
2023-12-28,0,-0.019646152925636096,-1.0,0.018646152925636095,1.0,0.001,1.1205092522343725,112050.92522343725,144542.98868420115,-0.22479169523575337
2023-12-29,0,-0.011854432266590886,0.0,-0.001,1.0,0.001,1.119388742982138,111938.8742982138,144542.98868420115,-0.2255669035405177
2023-12-30,-1,0.0018790785625879547,0.0,0.0,0.0,0.0,1.119388742982138,111938.8742982138,144542.98868420115,-0.2255669035405177
2023-12-31,0,0.003314822806360418,-1.0,-0.004314822806360418,1.0,0.001,1.1145587789047355,111455.87789047355,144542.98868420115,-0.22890844512712144
2024-01-01,-1,0.045285248381150334,0.0,-0.001,1.0,0.001,1.1134442201258308,111344.42201258308,144542.98868420115,-0.22967953668199434
2024-01-02,0,0.016947696370353427,-1.0,-0.017947696370353428,1.0,0.001,1.0934604613376875,109346.04613376874,144542.98868420115,-0.24350501446549586
2024-01-03,0,-0.047361259943352385,0.0,-0.001,1.0,0.001,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-04,0,0.03020572002007027,0.0,0.0,0.0,0.0,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-05,0,3.6245180523586384e-05,0.0,0.0,0.0,0.0,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-06,0,-0.004274511047583807,0.0,-0.0,0.0,0.0,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-07,0,-0.0009054364863603226,0.0,-0.0,0.0,0.0,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-08,0,0.06958141398869211,0.0,0.0,0.0,0.0,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-09,0,-0.018280831206211157,0.0,-0.0,0.0,0.0,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-10,0,0.011903109684694435,0.0,0.0,0.0,0.0,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-11,0,-0.006966990907123161,0.0,-0.0,0.0,0.0,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-12,0,-0.07658758076559524,0.0,-0.0,0.0,0.0,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-13,-1,0.0013438064544777362,0.0,0.0,0.0,0.0,1.0923670008763497,109236.70008763498,144542.98868420115,-0.24426150945103034
2024-01-14,-1,-0.025941502670002614,-1.0,0.024941502670002613,1.0,0.001,1.11961227534533,111961.227534533,144542.98868420115,-0.22541225587117947
2024-01-15,-1,0.018691790324165014,-1.0,-0.018691790324165014,0.0,0.0,1.0986847174502137,109868.47174502136,144542.98868420115,-0.23989068757210347
2024-01-16,-1,0.014536046101375932,-1.0,-0.014536046101375932,0.0,0.0,1.0827141857464802,108271.41857464802,144542.98868420115,-0.2509396715796405
2024-01-17,0,-0.008105163100178503,-1.0,0.008105163100178503,0.0,0.0,1.0914897608128324,109148.97608128324,144542.98868420115,-0.2448684154459202
2024-01-18,0,-0.03413239714468708,0.0,-0.001,1.0,0.001,1.0903982710520197,109039.82710520197,144542.98868420115,-0.24562354703047418
2024-01-19,0,0.008206063920664253,0.0,0.0,0.0,0.0,1.0903982710520197,109039.82710520197,144542.98868420115,-0.24562354703047418
2024-01-20,0,0.0007104761630447598,0.0,0.0,0.0,0.0,1.0903982710520197,109039.82710520197,144542.98868420115,-0.24562354703047418
2024-01-21,0,-0.002681582469454491,0.0,-0.0,0.0,0.0,1.0903982710520197,109039.82710520197,144542.98868420115,-0.24562354703047418
2024-01-22,0,-0.04841269841269846,0.0,-0.0,0.0,0.0,1.0903982710520197,109039.82710520197,144542.98868420115,-0.24562354703047418
2024-01-23,0,0.008163368463618648,0.0,0.0,0.0,0.0,1.0903982710520197,109039.82710520197,144542.98868420115,-0.24562354703047418
2024-01-24,0,0.004730508899473573,0.0,0.0,0.0,0.0,1.0903982710520197,109039.82710520197,144542.98868420115,-0.24562354703047418
2024-01-25,-1,-0.003128843999430919,0.0,-0.0,0.0,0.0,1.0903982710520197,109039.82710520197,144542.98868420115,-0.24562354703047418
2024-01-26,-1,0.04638165057704868,-1.0,-0.047381650577048684,1.0,0.001,1.0387334011832148,103873.34011832147,144542.98868420115,-0.28136714852862976
2024-01-27,-1,0.007075471698113178,-1.0,-0.007075471698113178,0.0,0.0,1.031383872401258,103138.38724012581,144542.98868420115,-0.2864518149305498
2024-01-28,-1,-0.0019238899629948625,-1.0,0.0019238899629948625,0.0,0.0,1.0333681414813658,103336.81414813657,144542.98868420115,-0.2850790267391814
2024-01-29,0,0.030139548608797417,-1.0,-0.030139548608797417,0.0,0.0,1.0022228921504055,100222.28921504055,144542.98868420115,-0.30662642216422453
2024-01-30,0,-0.00853360192387198,0.0,-0.001,1.0,0.001,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-01-31,0,-0.008336770095740076,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-01,0,0.012032283455316595,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-02,0,0.0025398977540247447,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-03,0,-0.004390718354870038,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-04,0,-0.009818014346721693,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-05,0,0.002879942119270895,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-06,0,0.009046000623054384,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-07,0,0.028949072752216143,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-08,0,0.021271843740271024,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-09,0,0.04080045770735441,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-10,0,0.013084699285382362,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-11,0,0.0119582842753172,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-12,0,0.03395620184086412,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-13,0,-0.004949583129770341,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-14,0,0.04279585644030548,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-15,0,0.001453017181494154,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-16,0,0.004819021744366436,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-17,0,-0.008997365221693365,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-18,0,0.009607309682387877,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-19,0,-0.0069399857022111044,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-20,0,0.009333420826111993,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-21,0,-0.008023343416689865,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-22,0,-0.010811946535897898,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-23,0,-0.010620282986696372,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-24,0,0.01635156454653064,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-25,0,0.0031549103621753005,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-26,0,0.053061051021058514,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-27,0,0.047015681066048254,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-28,0,0.09484796187439226,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-02-29,0,-0.020557579947477755,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-01,0,0.020052840288023566,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-02,0,-0.006258149048703587,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-03,0,0.018352705275153536,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-04,0,0.08100698813678697,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-05,0,-0.06660673183359578,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-06,0,0.03734583684981674,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-07,0,0.011219133772178536,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-08,0,0.019593240616120777,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-09,0,0.002638595956010903,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-10,0,0.009387054729293798,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-11,0,0.045679967768956775,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-12,0,-0.009016850117388175,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-13,0,0.022717864375300767,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-14,0,-0.022865511790350124,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-15,0,-0.026636158168370616,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-16,0,-0.06040355301485789,0.0,-0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-17,-1,0.047388716316506097,0.0,0.0,0.0,0.0,1.001220669258255,100122.06692582551,144542.98868420115,-0.30731979574206036
2024-03-18,0,-0.01151094482080528,-1.0,0.01051094482080528,1.0,0.001,1.0117444444662782,101174.44444662782,144542.98868420115,-0.3000390723366411
2024-03-19,0,-0.0840363582618977,0.0,-0.001,1.0,0.001,1.0107327000218118,101073.27000218118,144542.98868420115,-0.30073903326430457
2024-03-20,-1,0.09523817207510876,0.0,0.0,0.0,0.0,1.0107327000218118,101073.27000218118,144542.98868420115,-0.30073903326430457
2024-03-21,0,-0.03442286273284967,-1.0,0.03342286273284967,1.0,0.001,1.0445142803142433,104451.42803142434,144542.98868420115,-0.27736772995865766
2024-03-22,-1,-0.026150482377910178,0.0,-0.001,1.0,0.001,1.0434697660339292,104346.97660339292,144542.98868420115,-0.27809036222869893
2024-03-23,-1,0.0030442139566948523,-1.0,-0.004044213956694852,1.0,0.001,1.0392497510427456,103924.97510427456,144542.98868420115,-0.2810099192612462
2024-03-24,0,0.05061831950178286,-1.0,-0.05061831950178286,0.0,0.0,0.9866446751023157,98664.46751023157,144542.98868420115,-0.3174039888866931
2024-03-25,-1,0.03954154642593255,0.0,-0.001,1.0,0.001,0.9856580304272133,98565.80304272134,144542.98868420115,-0.31808658489780633
2024-03-26,0,0.0017677219127438804,-1.0,-0.0027677219127438804,1.0,0.001,0.982930003097928,98293.0003097928,144542.98868420115,-0.3199739315993787
2024-03-27,0,-0.007302542255521849,0.0,-0.001,1.0,0.001,0.9819470730948301,98194.70730948301,144542.98868420115,-0.32065395766777927
2024-03-28,0,0.01878399484558302,0.0,0.0,0.0,0.0,0.9819470730948301,98194.70730948301,144542.98868420115,-0.32065395766777927
2024-03-29,0,-0.013200411639400333,0.0,-0.0,0.0,0.0,0.9819470730948301,98194.70730948301,144542.98868420115,-0.32065395766777927
2024-03-30,0,-0.003740865992595488,0.0,-0.0,0.0,0.0,0.9819470730948301,98194.70730948301,144542.98868420115,-0.32065395766777927
