start_time,close,high,low,open,volume,datetime
1675915200000,22571.14,22610.0,22360.16,22516.0,1657.04669509,2023-02-09 04:00:00
1675918800000,22605.13,22640.58,22535.9,22569.69,572.84320854,2023-02-09 05:00:00
1675922400000,22717.84,22733.39,22577.09,22605.13,430.37930406,2023-02-09 06:00:00
1675926000000,22676.7,22739.08,22645.78,22717.75,164.53762677,2023-02-09 07:00:00
1675929600000,22720.77,22769.21,22667.04,22676.69,290.05710838,2023-02-09 08:00:00
1675933200000,22739.81,22745.7,22681.69,22720.78,224.53826515,2023-02-09 09:00:00
1675936800000,22697.78,22740.75,22670.84,22739.63,331.98597168,2023-02-09 10:00:00
1675940400000,22687.15,22737.45,22663.87,22697.78,335.88038464,2023-02-09 11:00:00
1675944000000,22707.37,22787.11,22567.5,22686.68,525.72226517,2023-02-09 12:00:00
1675947600000,22746.88,22768.44,22684.66,22705.52,382.70440932,2023-02-09 13:00:00
1675951200000,22694.32,22832.44,22673.27,22746.88,585.27200838,2023-02-09 14:00:00
1675954800000,22613.34,22712.86,22556.0,22694.71,785.46715552,2023-02-09 15:00:00
1675958400000,22511.78,22622.41,22454.56,22611.83,731.57397497,2023-02-09 16:00:00
1675962000000,22535.65,22595.13,22453.98,22511.46,415.26593486,2023-02-09 17:00:00
1675965600000,22514.52,22596.34,22464.78,22535.92,496.12090597,2023-02-09 18:00:00
1675969200000,22031.18,22528.83,21871.55,22514.51,3371.89304198,2023-02-09 19:00:00
1675972800000,21998.18,22227.29,21835.29,22029.14,2316.09067716,2023-02-09 20:00:00
1675976400000,21858.88,22007.99,21700.0,21999.7,1510.56476804,2023-02-09 21:00:00
1675980000000,21770.8,21959.27,21700.03,21858.8,635.69230707,2023-02-09 22:00:00
1675983600000,21800.63,21857.81,21743.98,21768.22,467.28105095,2023-02-09 23:00:00
1675987200000,21829.31,21880.84,21757.57,21800.62,834.36925078,2023-02-10 00:00:00
1675990800000,21900.63,21904.06,21802.99,21828.24,285.73558768,2023-02-10 01:00:00
1675994400000,21924.28,21942.41,21862.77,21900.62,390.32163365,2023-02-10 02:00:00
1675998000000,21831.06,21933.6,21823.07,21922.98,218.53188006,2023-02-10 03:00:00
1676001600000,21791.85,21836.13,21710.53,21831.05,506.09029135,2023-02-10 04:00:00
1676005200000,21802.71,21849.74,21636.1,21791.85,660.35974411,2023-02-10 05:00:00
1676008800000,21879.96,21884.33,21784.11,21802.72,267.70689599,2023-02-10 06:00:00
1676012400000,21919.87,21931.87,21834.95,21879.95,781.87939435,2023-02-10 07:00:00
1676016000000,21895.74,21934.31,21869.24,21919.76,296.74091673,2023-02-10 08:00:00
1676019600000,21826.06,21908.68,21818.93,21894.52,238.56694955,2023-02-10 09:00:00
1676023200000,21855.12,21859.31,21805.0,21826.0,215.22766334,2023-02-10 10:00:00
1676026800000,21738.71,21855.84,21721.06,21855.04,344.22027395,2023-02-10 11:00:00
1676030400000,21721.06,21796.15,21689.04,21739.27,286.38369383,2023-02-10 12:00:00
1676034000000,21772.9,21829.99,21716.8,21722.92,424.16615739,2023-02-10 13:00:00
1676037600000,21849.23,21893.19,21760.34,21772.86,548.17385107,2023-02-10 14:00:00
1676041200000,21659.98,21905.0,21531.56,21847.31,1413.6620797,2023-02-10 15:00:00
1676044800000,21610.38,21748.29,21578.94,21658.21,821.88342511,2023-02-10 16:00:00
1676048400000,21696.01,21702.12,21559.99,21609.3,658.94825544,2023-02-10 17:00:00
1676052000000,21706.75,21739.82,21676.27,21696.01,366.50566964,2023-02-10 18:00:00
1676055600000,21773.67,21795.07,21661.8,21706.74,742.13115291,2023-02-10 19:00:00
1676059200000,21725.32,21792.44,21716.41,21773.66,406.34095691,2023-02-10 20:00:00
1676062800000,21537.97,21728.68,21467.43,21725.31,1150.56814152,2023-02-10 21:00:00
1676066400000,21572.29,21644.02,21520.0,21537.97,397.69422498,2023-02-10 22:00:00
1676070000000,21628.97,21664.08,21554.66,21572.45,385.38703637,2023-02-10 23:00:00
1676073600000,21662.63,21690.0,21605.35,21628.97,301.59465285,2023-02-11 00:00:00
