start_time,close,high,low,open,volume,datetime
1571443200000,7965.28,8099.98,7873.46,7954.15,4839.48919554,2019-10-19
1571529600000,8236.12,8309.0,7875.01,7965.27,6162.04807515,2019-10-20
1571616000000,8209.92,8349.84,8156.0,8235.94,6137.13312184,2019-10-21
1571702400000,8024.72,8317.14,7998.9,8209.92,6015.86741941,2019-10-22
1571788800000,7474.85,8049.0,7296.44,8024.0,19159.93039884,2019-10-23
1571875200000,7430.87,7509.99,7359.48,7475.54,7972.6408295,2019-10-24
1571961600000,8668.0,8800.1,7389.91,7430.87,27140.20895781,2019-10-25
1572048000000,9259.78,10540.49,8645.01,8668.0,53383.40194086,2019-10-26
1572134400000,9548.84,9826.72,9102.33,9259.98,19636.4291242,2019-10-27
1572220800000,9226.5,9939.69,9180.59,9555.89,16736.97258328,2019-10-28
1572307200000,9430.8,9575.0,9068.19,9225.06,12640.19748534,2019-10-29
1572393600000,9164.44,9431.36,8991.33,9431.36,9862.67699421,2019-10-30
1572480000000,9159.48,9433.0,8950.0,9164.45,8326.9619179,2019-10-31
1572566400000,9253.12,9299.99,9057.27,9159.96,7774.27145408,2019-11-01
1572652800000,9308.52,9393.0,9210.0,9253.09,4559.26538837,2019-11-02
1572739200000,9206.52,9380.0,9068.3,9308.52,4294.50041401,2019-11-03
1572825600000,9412.53,9600.0,9127.0,9206.52,8361.9587774,2019-11-04
1572912000000,9322.09,9474.89,9169.84,9412.63,7581.21667266,2019-11-05
1572998400000,9341.27,9450.0,9253.66,9322.09,6829.68611819,2019-11-06
1573084800000,9198.84,9375.16,9075.0,9341.27,5989.36091519,2019-11-07
1573171200000,8763.01,9246.0,8660.0,9198.85,12876.55531942,2019-11-08
1573257600000,8807.89,8873.48,8712.52,8763.01,4175.00938447,2019-11-09
1573344000000,9032.23,9150.0,8731.43,8807.89,6070.46798596,2019-11-10
1573430400000,8721.54,9067.34,8590.0,9032.23,7049.92853839,2019-11-11
1573516800000,8810.0,8870.0,8556.56,8721.53,6272.86259557,2019-11-12
1573603200000,8758.34,8838.8,8705.0,8811.0,4486.2787504,2019-11-13
1573689600000,8630.0,8784.61,8558.01,8758.34,5607.47902352,2019-11-14
1573776000000,8457.48,8773.22,8361.0,8630.01,10940.91541078,2019-11-15
1573862400000,8481.0,8531.03,8423.0,8457.48,2712.33956982,2019-11-16
1573948800000,8500.01,8637.01,8371.02,8481.0,3754.24485434,2019-11-17
1574035200000,8168.84,8501.01,8015.0,8501.0,9864.11956342,2019-11-18
1574121600000,8123.36,8197.82,7980.07,8168.84,7360.99550259,2019-11-19
1574208000000,8082.96,8222.41,8030.05,8123.36,5296.45566165,2019-11-20
1574294400000,7616.46,8114.97,7374.5,8082.97,16947.0184322,2019-11-21
1574380800000,7283.03,7720.0,6775.47,7616.48,33676.50950942,2019-11-22
1574467200000,7329.29,7361.41,7102.21,7283.19,7728.4239895,2019-11-23
1574553600000,6908.64,7344.0,6865.0,7329.29,10695.00788503,2019-11-24
1574640000000,7127.01,7379.99,6526.0,6908.64,27124.48255363,2019-11-25
1574726400000,7162.67,7340.59,7021.84,7127.01,11857.43287032,2019-11-26
1574812800000,7523.72,7678.76,6850.0,7162.67,19213.98364601,2019-11-27
1574899200000,7432.41,7660.82,7370.62,7524.73,8646.63700515,2019-11-28
1574985600000,7760.0,7870.1,7411.0,7432.41,10862.78844038,2019-11-29
1575072000000,7555.92,7820.0,7453.0,7759.99,6130.42566398,2019-11-30
1575158400000,7404.27,7555.92,7237.16,7555.92,8692.58780339,2019-12-01
1575244800000,7305.01,7430.0,7157.33,7405.33,7029.95625983,2019-12-02
1575331200000,7302.94,7412.85,7237.26,7305.01,6169.03965176,2019-12-03
1575417600000,7198.99,7775.0,7080.0,7302.94,16490.16548626,2019-12-04
1575504000000,7393.54,7489.87,7152.78,7199.0,9248.37658376,2019-12-05
1575590400000,7540.08,7609.5,7305.75,7393.55,9346.34006931,2019-12-06
1575676800000,7502.19,7643.0,7487.0,7541.76,4876.33856339,2019-12-07
1575763200000,7520.0,7580.84,7387.5,7502.2,4243.5281669,2019-12-08
1575849600000,7337.51,7659.38,7262.87,7520.0,10252.89331517,2019-12-09
1575936000000,7219.37,7398.0,7156.03,7337.51,7187.10559074,2019-12-10
1576022400000,7201.23,7263.31,7124.45,7219.37,5951.55939387,2019-12-11
1576108800000,7185.91,7298.5,7075.01,7201.24,8578.07225074,2019-12-12
1576195200000,7249.9,7299.21,7183.29,7185.91,6119.05346128,2019-12-13
1576281600000,7062.91,7264.33,7008.03,7249.9,4334.04050458,2019-12-14
1576368000000,7111.0,7220.01,7006.01,7062.92,4905.19442136,2019-12-15
1576454400000,6877.03,7137.0,6803.24,7111.0,13170.13695005,2019-12-16
1576540800000,6616.62,6933.21,6556.0,6877.04,14047.39777918,2019-12-17
1576627200000,7285.53,7448.24,6430.0,6616.62,23097.53223695,2019-12-18
1576713600000,7149.12,7371.7,7044.45,7288.05,10503.10731585,2019-12-19
1576800000000,7190.0,7220.0,7073.66,7149.13,6020.22689987,2019-12-20
1576886400000,7143.01,7190.0,7099.57,7190.0,3423.26190789,2019-12-21
1576972800000,7513.06,7521.55,7125.0,7143.01,10202.17603024,2019-12-22
1577059200000,7310.79,7688.99,7259.19,7514.74,15139.33988185,2019-12-23
1577145600000,7255.01,7426.15,7151.08,7310.79,7797.31351736,2019-12-24
1577232000000,7192.12,7265.12,7115.5,7255.01,3299.65944044,2019-12-25
1577318400000,7194.13,7432.1,7140.0,7192.12,7669.0329008,2019-12-26
1577404800000,7245.83,7254.0,7053.32,7194.13,8492.97603648,2019-12-27
1577491200000,7302.67,7346.0,7232.55,7245.83,4621.76136294,2019-12-28
1577577600000,7384.89,7531.0,7278.07,7302.67,6557.31229484,2019-12-29
1577664000000,7218.0,7386.28,7200.0,7384.57,7347.22088262,2019-12-30
1577750400000,7165.72,7298.67,7111.0,7218.01,6755.96883486,2019-12-31
1577836800000,7174.33,7238.14,7136.05,7165.72,3350.63004888,2020-01-01
1577923200000,6945.02,7186.18,6903.0,7174.33,8010.92738748,2020-01-02
1578009600000,7334.45,7401.2,6854.67,6945.02,14056.39238489,2020-01-03
1578096000000,7348.63,7398.0,7263.32,7334.45,4742.46620989,2020-01-04
1578182400000,7355.4,7488.87,7312.22,7348.63,5942.01494574,2020-01-05
1578268800000,7764.63,7805.0,7343.17,7355.4,11770.42968139,2020-01-06
1578355200000,8158.52,8216.0,7723.0,7764.63,19857.45754518,2020-01-07
1578441600000,8045.51,8469.39,7845.0,8160.01,23927.67532995,2020-01-08
1578528000000,7813.78,8048.67,7744.48,8047.75,9477.65983784,2020-01-09
1578614400000,8198.09,8199.77,7671.0,7813.78,13419.69851238,2020-01-10
1578700800000,8020.0,8290.0,8000.01,8198.09,7557.36879269,2020-01-11
1578787200000,8180.81,8185.0,7963.25,8017.47,3920.74009838,2020-01-12
1578873600000,8104.5,8195.81,8041.95,8180.81,6678.02840315,2020-01-13
1578960000000,8815.69,8893.69,8105.23,8105.6,27075.8082207,2020-01-14
1579046400000,8808.81,8900.0,8550.0,8812.58,14977.61979023,2020-01-15
1579132800000,8714.76,8850.0,8580.0,8808.81,9265.76423506,2020-01-16
1579219200000,8899.42,9013.0,8665.67,8714.77,15447.36512517,2020-01-17
1579305600000,8909.32,8980.0,8800.1,8899.42,5600.21827844,2020-01-18
1579392000000,8697.53,9194.99,8465.0,8908.95,15218.51476182,2020-01-19
1579478400000,8628.89,8734.84,8504.06,8697.53,5605.80561385,2020-01-20
1579564800000,8722.03,8774.31,8465.0,8628.89,7520.65103045,2020-01-21
1579651200000,8660.38,8791.76,8565.0,8722.03,5481.36960818,2020-01-22
1579737600000,8385.22,8665.0,8278.0,8660.38,12206.24491133,2020-01-23
1579824000000,8427.26,8509.99,8216.71,8385.21,8634.96792308,2020-01-24
1579910400000,8326.81,8437.76,8252.73,8427.58,3783.20831697,2020-01-25
1579996800000,8595.0,8595.0,8278.68,8326.8,5497.32293973,2020-01-26
1580083200000,8895.96,8985.0,8556.6,8595.0,9548.60475006,2020-01-27
1580169600000,9394.5,9418.91,8880.87,8895.95,17578.54006083,2020-01-28
1580256000000,9288.44,9439.83,9224.75,9391.14,12233.05063864,2020-01-29
1580342400000,9503.08,9574.68,9171.11,9287.9,12948.39766745,2020-01-30
1580428800000,9334.98,9522.5,9195.49,9502.71,9719.06131452,2020-01-31
1580515200000,9380.18,9458.08,9285.01,9334.98,4387.41986202,2020-02-01
1580601600000,9323.5,9480.0,9140.0,9380.18,7307.92291459,2020-02-02
1580688000000,9280.49,9619.95,9220.0,9325.01,11910.28572971,2020-02-03
1580774400000,9164.33,9350.0,9078.05,9280.49,8190.74898707,2020-02-04
