start_time,close,high,low,open,volume,datetime
1647115200000,2586.8,2591.7,2575.0,2577.1,1718.6,2022-03-12 20:00:00
1647118800000,2585.4,2591.6,2583.35,2586.8,718.95,2022-03-12 21:00:00
1647122400000,2586.25,2590.0,2583.35,2585.4,1683.34,2022-03-12 22:00:00
1647126000000,2568.75,2589.0,2560.95,2586.25,4326.94,2022-03-12 23:00:00
1647129600000,2570.7,2572.95,2557.1,2568.75,2790.02,2022-03-13 00:00:00
1647133200000,2587.8,2596.5,2570.0,2570.7,4750.83,2022-03-13 01:00:00
1647136800000,2590.85,2603.45,2587.35,2587.8,2788.08,2022-03-13 02:00:00
1647140400000,2590.45,2596.25,2589.4,2590.85,1279.39,2022-03-13 03:00:00
1647144000000,2584.6,2595.25,2584.4,2590.45,2281.82,2022-03-13 04:00:00
1647147600000,2583.4,2587.95,2582.6,2584.6,1170.27,2022-03-13 05:00:00
1647151200000,2587.6,2588.0,2579.75,2583.4,1091.43,2022-03-13 06:00:00
1647154800000,2580.7,2589.5,2580.7,2587.6,944.39,2022-03-13 07:00:00
1647158400000,2578.7,2582.8,2575.95,2580.7,1354.01,2022-03-13 08:00:00
1647162000000,2579.5,2579.5,2570.55,2578.7,2841.1,2022-03-13 09:00:00
1647165600000,2588.75,2588.75,2577.5,2579.5,4045.6,2022-03-13 10:00:00
1647169200000,2573.9,2596.05,2565.45,2588.75,5409.51,2022-03-13 11:00:00
1647172800000,2539.55,2574.7,2533.5,2573.9,12855.73,2022-03-13 12:00:00
1647176400000,2559.1,2569.75,2536.65,2539.55,9904.75,2022-03-13 13:00:00
1647180000000,2565.75,2569.55,2557.5,2559.1,2997.94,2022-03-13 14:00:00
1647183600000,2578.7,2589.0,2565.7,2565.75,5487.92,2022-03-13 15:00:00
1647187200000,2582.25,2584.7,2570.2,2578.7,2648.58,2022-03-13 16:00:00
1647190800000,2578.65,2585.0,2576.2,2582.25,3307.9,2022-03-13 17:00:00
1647194400000,2580.65,2583.35,2576.75,2578.65,1438.75,2022-03-13 18:00:00
1647198000000,2562.15,2582.6,2562.1,2580.65,1449.25,2022-03-13 19:00:00
1647201600000,2543.05,2562.2,2542.85,2562.15,5703.75,2022-03-13 20:00:00
1647205200000,2558.7,2559.45,2540.75,2543.05,3965.08,2022-03-13 21:00:00
1647208800000,2503.6,2572.45,2496.75,2558.7,17690.45,2022-03-13 22:00:00
1647212400000,2513.05,2520.9,2490.4,2503.6,8912.05,2022-03-13 23:00:00
1647216000000,2516.9,2524.25,2496.75,2513.05,6282.54,2022-03-14 00:00:00
1647219600000,2526.9,2542.9,2516.9,2516.9,6039.47,2022-03-14 01:00:00
1647223200000,2523.5,2533.0,2521.8,2526.9,2060.72,2022-03-14 02:00:00
1647226800000,2533.35,2535.0,2517.75,2523.5,2270.89,2022-03-14 03:00:00
1647230400000,2569.35,2606.25,2531.75,2533.35,17509.29,2022-03-14 04:00:00
1647234000000,2565.9,2579.1,2564.2,2569.35,3519.35,2022-03-14 05:00:00
1647237600000,2574.9,2581.45,2565.0,2565.9,1868.76,2022-03-14 06:00:00
1647241200000,2586.3,2591.65,2572.65,2574.9,7751.38,2022-03-14 07:00:00
1647244800000,2592.95,2602.0,2583.25,2586.3,11587.51,2022-03-14 08:00:00
1647248400000,2596.35,2609.85,2587.05,2592.95,5873.43,2022-03-14 09:00:00
1647252000000,2594.1,2598.5,2583.4,2596.35,3158.04,2022-03-14 10:00:00
1647255600000,2580.1,2594.15,2572.95,2594.1,5894.27,2022-03-14 11:00:00
1647259200000,2573.65,2584.55,2566.55,2580.1,4036.03,2022-03-14 12:00:00
1647262800000,2578.45,2581.3,2554.5,2573.65,8056.61,2022-03-14 13:00:00
1647266400000,2586.55,2591.75,2572.05,2578.45,7259.08,2022-03-14 14:00:00
1647270000000,2573.4,2592.85,2567.75,2586.55,3749.92,2022-03-14 15:00:00
1647273600000,2560.65,2581.4,2560.2,2573.4,3585.43,2022-03-14 16:00:00
1647277200000,2536.35,2560.65,2531.45,2560.65,13469.61,2022-03-14 17:00:00
1647280800000,2528.25,2539.8,2513.5,2536.35,11206.33,2022-03-14 18:00:00
1647284400000,2534.25,2537.85,2521.7,2528.25,5208.47,2022-03-14 19:00:00
1647288000000,2524.35,2546.95,2522.1,2534.25,3456.45,2022-03-14 20:00:00
1647291600000,2539.3,2541.45,2521.35,2524.35,2599.67,2022-03-14 21:00:00
1647295200000,2568.5,2589.0,2537.85,2539.3,10046.27,2022-03-14 22:00:00
1647298800000,2589.45,2595.7,2568.5,2568.5,6216.89,2022-03-14 23:00:00
1647302400000,2587.55,2600.0,2575.25,2589.45,7530.85,2022-03-15 00:00:00
1647306000000,2542.55,2588.7,2536.2,2587.55,13022.54,2022-03-15 01:00:00
1647309600000,2560.55,2569.3,2540.0,2542.55,4541.86,2022-03-15 02:00:00
1647313200000,2542.2,2563.9,2534.4,2560.55,8966.82,2022-03-15 03:00:00
1647316800000,2544.8,2551.3,2538.0,2542.2,3067.88,2022-03-15 04:00:00
1647320400000,2547.9,2549.25,2540.35,2544.8,1807.31,2022-03-15 05:00:00
1647324000000,2542.75,2560.45,2542.15,2547.9,3147.54,2022-03-15 06:00:00
1647327600000,2530.95,2542.75,2505.65,2542.75,8965.43,2022-03-15 07:00:00
1647331200000,2517.0,2532.85,2513.15,2530.95,5993.99,2022-03-15 08:00:00
1647334800000,2527.85,2534.8,2511.15,2517.0,4645.45,2022-03-15 09:00:00
1647338400000,2533.5,2536.6,2525.75,2527.85,1751.61,2022-03-15 10:00:00
1647342000000,2532.8,2542.95,2528.75,2533.5,3066.12,2022-03-15 11:00:00
1647345600000,2546.15,2547.45,2529.65,2532.8,3678.59,2022-03-15 12:00:00
1647349200000,2532.5,2546.2,2519.1,2546.15,4394.4,2022-03-15 13:00:00
1647352800000,2557.1,2567.0,2529.0,2532.5,9300.31,2022-03-15 14:00:00
1647356400000,2572.75,2589.9,2553.8,2557.1,19383.72,2022-03-15 15:00:00
