start_time,close,high,low,open,volume,datetime
1625443200000,33704.41,35239.23,33187.09,35225.48,13.578128,2021-07-05
1625529600000,34224.45,35098.33,33578.49,33704.41,3.802583,2021-07-06
1625616000000,33865.3,35008.17,33800.68,34224.45,4.92434,2021-07-07
1625702400000,32892.17,33921.53,32235.82,33865.3,18.33107,2021-07-08
1625788800000,33815.88,34077.01,32307.11,32892.17,9.554352,2021-07-09
1625875200000,33509.32,34233.49,33055.38,33815.88,4.168134,2021-07-10
1625961600000,34246.51,34586.63,33326.11,33509.32,13.776442,2021-07-11
1626048000000,33109.63,34650.0,32665.68,34246.51,13.101666,2021-07-12
1626134400000,32715.61,33324.49,32206.81,33109.63,12.811375,2021-07-13
1626220800000,32823.9,33074.3,31605.25,32715.61,11.78523,2021-07-14
1626307200000,31861.82,33167.42,31150.0,32823.9,49.931742,2021-07-15
1626393600000,31390.98,32235.05,31042.08,31861.82,49.591002,2021-07-16
1626480000000,31512.99,31970.57,31170.0,31390.98,16.499096,2021-07-17
1626566400000,31778.75,32416.17,31150.0,31512.99,51.190212,2021-07-18
1626652800000,30819.86,31891.94,30469.5,31778.75,45.645321,2021-07-19
1626739200000,29782.8,31050.0,29314.77,30819.86,115.334421,2021-07-20
1626825600000,32137.21,32817.63,29513.9,29782.8,103.9724,2021-07-21
1626912000000,32310.43,32496.63,31728.28,32137.21,49.528767,2021-07-22
1626998400000,33631.55,33631.55,32013.22,32310.43,67.196901,2021-07-23
1627084800000,34270.0,34467.08,33409.59,33631.55,62.298059,2021-07-24
1627171200000,35348.21,35386.12,33864.49,34270.0,87.532324,2021-07-25
1627257600000,37252.28,40564.19,35242.89,35348.21,284.339773,2021-07-26
1627344000000,39500.0,39500.0,36410.5,37252.28,152.052798,2021-07-27
1627430400000,39987.87,40889.15,38800.01,39500.0,181.90394,2021-07-28
1627516800000,40015.2,40612.3,39292.52,39987.87,97.664092,2021-07-29
1627603200000,42195.18,42290.0,38328.58,40015.2,193.017448,2021-07-30
1627689600000,41447.67,42359.76,41040.89,42195.18,97.528106,2021-07-31
1627776000000,39851.08,42566.0,39462.33,41447.67,140.451913,2021-08-01
1627862400000,39144.91,40452.47,38691.0,39851.08,143.550949,2021-08-02
1627948800000,38210.87,39771.94,37661.2,39144.91,120.750935,2021-08-03
1628035200000,39738.46,39955.86,37551.94,38210.87,126.630748,2021-08-04
1628121600000,40864.26,41353.0,37348.85,39738.46,215.362454,2021-08-05
1628208000000,42831.88,43367.66,39900.01,40864.26,158.525493,2021-08-06
1628294400000,44578.65,44705.58,42500.0,42831.88,237.590431,2021-08-07
1628380800000,43807.74,45281.85,43296.16,44578.65,191.475897,2021-08-08
1628467200000,46285.33,46466.92,42820.94,43807.74,240.183492,2021-08-09
1628553600000,45585.67,46750.0,44650.0,46285.33,176.307778,2021-08-10
1628640000000,45543.0,46595.92,45349.31,45585.67,136.428802,2021-08-11
1628726400000,44412.0,46207.82,43790.8,45543.0,170.489342,2021-08-12
1628812800000,47807.6,47865.28,44243.99,44412.0,158.11131,2021-08-13
1628899200000,47037.53,48107.0,46029.73,47807.6,192.779991,2021-08-14
1628985600000,46979.44,47336.25,45507.0,47037.53,139.139401,2021-08-15
1629072000000,45913.29,48016.54,45657.69,46979.44,207.229123,2021-08-16
1629158400000,44676.76,47138.09,44412.0,45913.29,211.227177,2021-08-17
1629244800000,44635.35,45930.0,44218.24,44676.76,227.924747,2021-08-18
1629331200000,46753.83,47001.35,43950.0,44635.35,230.822202,2021-08-19
1629417600000,49301.43,49338.0,46629.54,46753.83,260.425931,2021-08-20
1629504000000,48772.59,49731.15,48171.57,49301.43,132.869856,2021-08-21
1629590400000,49223.35,49506.7,48074.56,48772.59,132.608239,2021-08-22
1629676800000,49519.22,50424.0,49022.0,49223.35,229.063926,2021-08-23
1629763200000,47671.53,49790.14,47525.41,49519.22,215.420646,2021-08-24
1629849600000,48996.42,49245.14,47120.0,47671.53,205.688869,2021-08-25
1629936000000,46822.44,49344.29,46323.43,48996.42,176.035044,2021-08-26
1630022400000,49037.99,49089.0,46338.71,46822.44,179.847809,2021-08-27
1630108800000,48884.84,49257.4,48352.9,49037.99,147.818635,2021-08-28
1630195200000,48756.58,49614.36,47800.0,48884.84,125.332522,2021-08-29
1630281600000,46986.26,48873.18,46864.01,48756.58,177.492634,2021-08-30
1630368000000,47103.33,48200.0,46700.0,46986.26,274.37544,2021-08-31
1630454400000,48783.19,49059.99,46500.0,47103.33,179.998962,2021-09-01
1630540800000,49231.18,50326.95,48558.75,48783.19,292.562294,2021-09-02
1630627200000,49973.87,50987.0,48358.37,49231.18,313.834521,2021-09-03
1630713600000,49919.82,50550.0,49400.0,49973.87,186.580609,2021-09-04
1630800000000,51726.73,51836.71,49485.03,49919.82,231.26447,2021-09-05
1630886400000,52586.77,52662.73,50963.72,51726.73,257.346181,2021-09-06
1630972800000,46729.2,52818.37,43000.0,52586.77,645.126118,2021-09-07
1631059200000,46014.25,47299.87,44436.94,46729.2,407.756328,2021-09-08
1631145600000,46358.44,47338.87,45508.88,46014.25,288.664531,2021-09-09
1631232000000,44830.7,46998.0,44150.0,46358.44,369.397501,2021-09-10
1631318400000,45131.32,45943.71,44727.84,44830.7,289.418999,2021-09-11
1631404800000,45986.0,46377.51,44713.09,45131.32,254.371103,2021-09-12
1631491200000,44910.13,46782.0,43381.99,45986.0,476.493014,2021-09-13
1631577600000,47100.0,47233.76,44590.01,44910.13,340.498618,2021-09-14
1631664000000,48128.25,48444.0,46686.86,47100.0,302.601632,2021-09-15
1631750400000,47729.93,48470.0,47020.51,48128.25,262.464978,2021-09-16
