start_time,c,h,l,o,t,datetime
1682110800000,102823.03,103001.17,102701.09,102808.49,1682110800,2023-04-21 21:00:00
1682114400000,102418.92,103282.65,101836.46,102823.03,1682114400,2023-04-21 22:00:00
1682118000000,102377.22,102527.01,102067.59,102418.92,1682118000,2023-04-21 23:00:00
1682121600000,102989.99,102989.99,102377.22,102377.22,1682121600,2023-04-22 00:00:00
1682125200000,104043.66,104125.11,102989.99,102989.99,1682125200,2023-04-22 01:00:00
1682128800000,104535.95,104578.58,104043.66,104043.66,1682128800,2023-04-22 02:00:00
1682132400000,104716.31,104861.09,104508.24,104535.95,1682132400,2023-04-22 03:00:00
1682136000000,104717.22,104792.31,104646.68,104716.31,1682136000,2023-04-22 04:00:00
1682139600000,104588.85,104732.58,104418.67,104717.22,1682139600,2023-04-22 05:00:00
1682143200000,104891.53,104898.38,104544.23,104588.85,1682143200,2023-04-22 06:00:00
1682146800000,103839.78,104940.51,103795.85,104891.53,1682146800,2023-04-22 07:00:00
1682150400000,104033.69,104276.17,103526.82,103839.78,1682150400,2023-04-22 08:00:00
1682154000000,104503.86,104503.86,104033.69,104033.69,1682154000,2023-04-22 09:00:00
1682157600000,104795.41,105138.94,104450.29,104503.86,1682157600,2023-04-22 10:00:00
1682161200000,105357.21,105357.21,104795.41,104795.41,1682161200,2023-04-22 11:00:00
1682164800000,106514.77,106516.16,105357.21,105357.21,1682164800,2023-04-22 12:00:00
1682168400000,106376.87,106570.28,106002.86,106514.77,1682168400,2023-04-22 13:00:00
1682172000000,106365.12,106841.2,105573.93,106376.87,1682172000,2023-04-22 14:00:00
1682175600000,106932.02,106951.86,105768.54,106365.12,1682175600,2023-04-22 15:00:00
1682179200000,105889.01,107227.3,105412.27,106932.02,1682179200,2023-04-22 16:00:00
1682182800000,106562.77,106562.77,105666.2,105889.01,1682182800,2023-04-22 17:00:00
1682186400000,106216.43,106682.37,106005.65,106562.77,1682186400,2023-04-22 18:00:00
1682190000000,106425.99,106428.28,106207.39,106216.43,1682190000,2023-04-22 19:00:00
1682193600000,106852.79,106937.75,106389.19,106425.99,1682193600,2023-04-22 20:00:00
1682197200000,106709.14,106875.88,106575.98,106852.79,1682197200,2023-04-22 21:00:00
1682200800000,105346.36,106783.76,105281.1,106709.14,1682200800,2023-04-22 22:00:00
1682204400000,104767.34,105373.05,104437.02,105346.36,1682204400,2023-04-22 23:00:00
1682208000000,103490.95,104898.78,103146.7,104767.34,1682208000,2023-04-23 00:00:00
1682211600000,103727.09,103768.79,103357.73,103490.95,1682211600,2023-04-23 01:00:00
1682215200000,103815.82,104144.87,103612.62,103727.09,1682215200,2023-04-23 02:00:00
1682218800000,104337.02,104344.93,103815.82,103815.82,1682218800,2023-04-23 03:00:00
1682222400000,104494.5,104511.86,104328.34,104337.02,1682222400,2023-04-23 04:00:00
1682226000000,104716.73,104716.73,104494.5,104494.5,1682226000,2023-04-23 05:00:00
1682229600000,104961.27,104977.77,104716.73,104716.73,1682229600,2023-04-23 06:00:00
1682233200000,105507.49,105512.97,104950.63,104961.27,1682233200,2023-04-23 07:00:00
1682236800000,106027.4,106039.05,105413.37,105507.49,1682236800,2023-04-23 08:00:00
1682240400000,105774.65,106372.3,105570.7,106027.4,1682240400,2023-04-23 09:00:00
1682244000000,105781.41,106136.86,105288.37,105774.65,1682244000,2023-04-23 10:00:00
1682247600000,106137.97,106137.97,105781.41,105781.41,1682247600,2023-04-23 11:00:00
1682251200000,105966.67,106634.48,105966.67,106137.97,1682251200,2023-04-23 12:00:00
1682254800000,106036.51,106104.18,105834.83,105966.67,1682254800,2023-04-23 13:00:00
1682258400000,105938.53,106119.14,105631.39,106036.51,1682258400,2023-04-23 14:00:00
1682262000000,104893.81,106305.55,104389.86,105938.53,1682262000,2023-04-23 15:00:00
1682265600000,104391.94,105216.62,104057.32,104893.81,1682265600,2023-04-23 16:00:00
1682269200000,104275.23,104512.54,104218.99,104391.94,1682269200,2023-04-23 17:00:00
1682272800000,103273.44,104303.64,103126.36,104275.23,1682272800,2023-04-23 18:00:00
1682276400000,103512.92,103627.51,103253.83,103273.44,1682276400,2023-04-23 19:00:00
1682280000000,103602.08,103690.99,103398.03,103512.92,1682280000,2023-04-23 20:00:00
1682283600000,103671.75,103714.94,103398.52,103602.08,1682283600,2023-04-23 21:00:00
1682287200000,103267.62,103714.69,103159.91,103671.75,1682287200,2023-04-23 22:00:00
1682290800000,103424.45,103555.78,103267.62,103267.62,1682290800,2023-04-23 23:00:00
1682294400000,101595.82,103785.57,101494.05,103424.45,1682294400,2023-04-24 00:00:00
1682298000000,101759.98,102564.46,101342.6,101595.82,1682298000,2023-04-24 01:00:00
1682301600000,101763.17,102058.12,101610.47,101759.98,1682301600,2023-04-24 02:00:00
1682305200000,102270.79,102301.05,101763.17,101763.17,1682305200,2023-04-24 03:00:00
1682308800000,102535.24,102619.8,102270.79,102270.79,1682308800,2023-04-24 04:00:00
1682312400000,102501.7,102629.98,102298.48,102535.24,1682312400,2023-04-24 05:00:00
1682316000000,102236.27,102647.33,102082.82,102501.7,1682316000,2023-04-24 06:00:00
1682319600000,103824.88,103824.88,102236.27,102236.27,1682319600,2023-04-24 07:00:00
1682323200000,104481.99,104987.04,103824.88,103824.88,1682323200,2023-04-24 08:00:00
1682326800000,103980.02,104515.33,103892.88,104481.99,1682326800,2023-04-24 09:00:00
1682330400000,103659.21,103992.97,103659.21,103980.02,1682330400,2023-04-24 10:00:00
1682334000000,103458.98,103871.88,103369.82,103659.21,1682334000,2023-04-24 11:00:00
1682337600000,103865.85,103901.2,103330.73,103458.98,1682337600,2023-04-24 12:00:00
1682341200000,103655.69,104391.17,103424.51,103865.85,1682341200,2023-04-24 13:00:00
1682344800000,103904.34,104005.07,103040.21,103655.69,1682344800,2023-04-24 14:00:00
1682348400000,105418.83,105594.83,103854.44,103904.34,1682348400,2023-04-24 15:00:00
1682352000000,105977.6,105977.6,105002.68,105418.83,1682352000,2023-04-24 16:00:00
1682355600000,104507.3,106318.95,103995.21,105977.6,1682355600,2023-04-24 17:00:00
1682359200000,102193.55,104561.15,102191.92,104507.3,1682359200,2023-04-24 18:00:00
1682362800000,101980.52,102222.72,101910.96,102193.55,1682362800,2023-04-24 19:00:00
1682366400000,102080.2,102184.42,101980.52,101980.52,1682366400,2023-04-24 20:00:00
1682370000000,101897.89,102080.2,101761.89,102080.2,1682370000,2023-04-24 21:00:00
1682373600000,102068.5,102190.1,101897.89,101897.89,1682373600,2023-04-24 22:00:00
1682377200000,102573.04,102616.64,102060.25,102068.5,1682377200,2023-04-24 23:00:00
1682380800000,101769.14,102627.51,101718.8,102573.04,1682380800,2023-04-25 00:00:00
1682384400000,101610.85,101905.68,101578.82,101769.14,1682384400,2023-04-25 01:00:00
1682388000000,101501.61,101672.05,101381.17,101610.85,1682388000,2023-04-25 02:00:00
1682391600000,101359.44,101573.99,101288.85,101501.61,1682391600,2023-04-25 03:00:00
1682395200000,101489.83,101611.2,101359.44,101359.44,1682395200,2023-04-25 04:00:00
1682398800000,101401.15,101628.11,101237.33,101489.83,1682398800,2023-04-25 05:00:00
1682402400000,101553.25,101767.92,101401.15,101401.15,1682402400,2023-04-25 06:00:00
1682406000000,101609.39,101936.56,101257.03,101553.25,1682406000,2023-04-25 07:00:00
1682409600000,101978.84,102364.06,101609.39,101609.39,1682409600,2023-04-25 08:00:00
1682413200000,102344.08,102458.31,101978.84,101978.84,1682413200,2023-04-25 09:00:00
1682416800000,102642.29,102684.94,102344.08,102344.08,1682416800,2023-04-25 10:00:00
1682420400000,102624.69,102699.86,101927.58,102642.29,1682420400,2023-04-25 11:00:00
1682424000000,102629.82,102756.26,102564.41,102624.69,1682424000,2023-04-25 12:00:00
1682427600000,103033.94,103459.81,102629.82,102629.82,1682427600,2023-04-25 13:00:00
1682431200000,103359.32,103496.83,103005.78,103033.94,1682431200,2023-04-25 14:00:00
1682434800000,103365.58,103483.98,103233.83,103359.32,1682434800,2023-04-25 15:00:00
1682438400000,104312.46,104312.46,103323.19,103365.58,1682438400,2023-04-25 16:00:00
1682442000000,103686.81,104456.61,103629.04,104312.46,1682442000,2023-04-25 17:00:00
1682445600000,103497.64,104063.12,103440.36,103686.81,1682445600,2023-04-25 18:00:00
1682449200000,103094.21,103497.64,102801.8,103497.64,1682449200,2023-04-25 19:00:00
1682452800000,101891.72,103095.53,100705.18,103094.21,1682452800,2023-04-25 20:00:00
1682456400000,102385.86,102591.3,100344.66,101891.72,1682456400,2023-04-25 21:00:00
1682460000000,101967.32,102385.86,101449.59,102385.86,1682460000,2023-04-25 22:00:00
1682463600000,101865.37,102024.45,101382.69,101967.32,1682463600,2023-04-25 23:00:00
1682467200000,101798.77,102070.84,101355.22,101865.37,1682467200,2023-04-26 00:00:00
1682470800000,102228.21,102228.21,101740.34,101798.77,1682470800,2023-04-26 01:00:00
1682474400000,102521.3,102615.02,102228.21,102228.21,1682474400,2023-04-26 02:00:00
1682478000000,102740.01,102803.34,102463.14,102521.3,1682478000,2023-04-26 03:00:00
1682481600000,103010.53,103268.43,102740.01,102740.01,1682481600,2023-04-26 04:00:00
1682485200000,102895.03,103227.13,102855.79,103010.53,1682485200,2023-04-26 05:00:00
1682488800000,103408.34,103501.39,102303.15,102895.03,1682488800,2023-04-26 06:00:00
1682492400000,103733.18,103733.18,103133.8,103408.34,1682492400,2023-04-26 07:00:00
1682496000000,104423.96,104423.96,102229.36,103733.18,1682496000,2023-04-26 08:00:00
1682499600000,105499.88,105764.49,103916.27,104423.96,1682499600,2023-04-26 09:00:00
1682503200000,107348.73,107477.45,105499.88,105499.88,1682503200,2023-04-26 10:00:00
1682506800000,108102.57,108762.69,107348.73,107348.73,1682506800,2023-04-26 11:00:00
1682510400000,104889.08,109129.24,104445.36,108102.57,1682510400,2023-04-26 12:00:00
1682514000000,103532.14,105322.66,103377.2,104889.08,1682514000,2023-04-26 13:00:00
1682517600000,103432.65,104924.04,102847.21,103532.14,1682517600,2023-04-26 14:00:00
1682521200000,104912.05,105010.98,103419.56,103432.65,1682521200,2023-04-26 15:00:00
1682524800000,105216.04,105569.87,104579.73,104912.05,1682524800,2023-04-26 16:00:00
1682528400000,104694.99,105321.93,104428.22,105216.04,1682528400,2023-04-26 17:00:00
1682532000000,105086.27,105159.04,104654.73,104694.99,1682532000,2023-04-26 18:00:00
1682535600000,93877.62,105140.82,92482.12,105086.27,1682535600,2023-04-26 19:00:00
1682539200000,91466.97,93877.62,89962.48,93877.62,1682539200,2023-04-26 20:00:00
1682542800000,91535.43,92148.03,90566.01,91466.97,1682542800,2023-04-26 21:00:00
1682546400000,91623.06,92337.75,91369.59,91535.43,1682546400,2023-04-26 22:00:00
1682550000000,92530.63,92530.63,91600.83,91623.06,1682550000,2023-04-26 23:00:00
1682553600000,92302.21,93350.15,91536.71,92530.63,1682553600,2023-04-27 00:00:00
1682557200000,90521.47,92383.52,89702.82,92302.21,1682557200,2023-04-27 01:00:00
1682560800000,90807.87,90903.08,90034.79,90521.47,1682560800,2023-04-27 02:00:00
1682564400000,90341.83,90953.53,89976.11,90807.87,1682564400,2023-04-27 03:00:00
1682568000000,90431.84,90541.52,90163.45,90341.83,1682568000,2023-04-27 04:00:00
1682571600000,91010.83,91375.27,90306.1,90431.84,1682571600,2023-04-27 05:00:00
1682575200000,89973.72,91058.05,89868.52,91010.83,1682575200,2023-04-27 06:00:00
1682578800000,91870.46,91875.36,89973.72,89973.72,1682578800,2023-04-27 07:00:00
1682582400000,92603.38,92610.02,91690.3,91870.46,1682582400,2023-04-27 08:00:00
1682586000000,92605.69,92773.94,92415.58,92603.38,1682586000,2023-04-27 09:00:00
1682589600000,93110.07,93230.91,92605.69,92605.69,1682589600,2023-04-27 10:00:00
1682593200000,93398.01,93645.14,93044.82,93110.07,1682593200,2023-04-27 11:00:00
1682596800000,93200.6,93617.69,92516.38,93398.01,1682596800,2023-04-27 12:00:00
1682600400000,94246.13,94246.13,92985.05,93200.6,1682600400,2023-04-27 13:00:00
1682604000000,95125.99,95125.99,93750.29,94246.13,1682604000,2023-04-27 14:00:00
1682607600000,93518.68,95819.26,92480.92,95125.99,1682607600,2023-04-27 15:00:00
1682611200000,93737.02,93959.8,93518.68,93518.68,1682611200,2023-04-27 16:00:00
1682614800000,94232.81,94444.04,93679.1,93737.02,1682614800,2023-04-27 17:00:00
1682618400000,97135.49,97135.49,93811.4,94232.81,1682618400,2023-04-27 18:00:00
1682622000000,97578.33,98202.47,96688.8,97135.49,1682622000,2023-04-27 19:00:00
1682625600000,98700.39,98800.1,97578.33,97578.33,1682625600,2023-04-27 20:00:00
1682629200000,99054.92,99329.25,98700.39,98700.39,1682629200,2023-04-27 21:00:00
1682632800000,98844.97,99839.88,98731.31,99054.92,1682632800,2023-04-27 22:00:00
1682636400000,99128.75,99128.75,98642.18,98844.97,1682636400,2023-04-27 23:00:00
1682640000000,99605.51,99679.05,98939.07,99128.75,1682640000,2023-04-28 00:00:00
1682643600000,100089.39,100089.39,99605.51,99605.51,1682643600,2023-04-28 01:00:00
1682647200000,100140.37,100437.13,100078.8,100089.39,1682647200,2023-04-28 02:00:00
1682650800000,101027.2,101166.29,100140.37,100140.37,1682650800,2023-04-28 03:00:00
1682654400000,101738.26,101740.19,101027.2,101027.2,1682654400,2023-04-28 04:00:00
1682658000000,102001.04,102066.95,101577.44,101738.26,1682658000,2023-04-28 05:00:00
1682661600000,102410.4,102431.62,101975.14,102001.04,1682661600,2023-04-28 06:00:00
1682665200000,102667.41,102667.41,102363.11,102410.4,1682665200,2023-04-28 07:00:00
1682668800000,102805.07,103029.51,102089.89,102667.41,1682668800,2023-04-28 08:00:00
1682672400000,103282.65,103287.37,102723.15,102805.07,1682672400,2023-04-28 09:00:00
1682676000000,102472.54,103610.78,102300.41,103282.65,1682676000,2023-04-28 10:00:00
1682679600000,103097.05,103100.18,102464.75,102472.54,1682679600,2023-04-28 11:00:00
1682683200000,102912.91,103403.15,102515.9,103097.05,1682683200,2023-04-28 12:00:00
1682686800000,102020.91,103438.06,101656.2,102912.91,1682686800,2023-04-28 13:00:00
1682690400000,101167.73,102295.58,101120.77,102020.91,1682690400,2023-04-28 14:00:00
1682694000000,100983.01,101776.73,100983.01,101167.73,1682694000,2023-04-28 15:00:00
1682697600000,101126.33,101509.36,100961.15,100983.01,1682697600,2023-04-28 16:00:00
1682701200000,101704.42,101804.38,101126.33,101126.33,1682701200,2023-04-28 17:00:00
1682704800000,101721.3,101792.01,101465.65,101704.42,1682704800,2023-04-28 18:00:00
1682708400000,100481.94,101721.3,100084.29,101721.3,1682708400,2023-04-28 19:00:00
1682712000000,100414.31,100577.54,100355.36,100481.94,1682712000,2023-04-28 20:00:00
1682715600000,100219.35,100439.75,100117.41,100414.31,1682715600,2023-04-28 21:00:00
1682719200000,100273.53,100363.88,100172.09,100219.35,1682719200,2023-04-28 22:00:00
1682722800000,100399.45,100622.77,100220.07,100273.53,1682722800,2023-04-28 23:00:00
1682726400000,100547.29,100782.55,100275.72,100399.45,1682726400,2023-04-29 00:00:00
1682730000000,101020.32,101020.32,100538.36,100547.29,1682730000,2023-04-29 01:00:00
1682733600000,101328.03,101352.81,101020.32,101020.32,1682733600,2023-04-29 02:00:00
1682737200000,101808.93,101824.08,101328.03,101328.03,1682737200,2023-04-29 03:00:00
1682740800000,101924.85,102068.74,101808.93,101808.93,1682740800,2023-04-29 04:00:00
1682744400000,102319.48,102344.41,101890,101924.85,1682744400,2023-04-29 05:00:00
1682748000000,102364.52,102609.99,102305.01,102319.48,1682748000,2023-04-29 06:00:00
1682751600000,102362.25,102474.35,102072.17,102364.52,1682751600,2023-04-29 07:00:00
1682755200000,102667.13,102692.74,102176.73,102362.25,1682755200,2023-04-29 08:00:00
1682758800000,102712.94,102759.17,102327.78,102667.13,1682758800,2023-04-29 09:00:00
1682762400000,102943.79,102949.52,102712.94,102712.94,1682762400,2023-04-29 10:00:00
1682766000000,102744.6,103075.13,102666.71,102943.79,1682766000,2023-04-29 11:00:00
1682769600000,103327.13,103417.24,102744.6,102744.6,1682769600,2023-04-29 12:00:00
1682773200000,102955.9,103360.71,102671.72,103327.13,1682773200,2023-04-29 13:00:00
1682776800000,102698.82,102955.9,102666.73,102955.9,1682776800,2023-04-29 14:00:00
1682780400000,102407.25,102713.68,102175.18,102698.82,1682780400,2023-04-29 15:00:00
1682784000000,102523.88,102580.79,102404.03,102407.25,1682784000,2023-04-29 16:00:00
1682787600000,100856.09,102523.88,100444.2,102523.88,1682787600,2023-04-29 17:00:00
1682791200000,100660.81,100909.61,100386.6,100856.09,1682791200,2023-04-29 18:00:00
1682794800000,100513.13,100697.09,100301.58,100660.81,1682794800,2023-04-29 19:00:00
1682798400000,100472.32,100522.61,100416.64,100513.13,1682798400,2023-04-29 20:00:00
1682802000000,100092.39,100532.52,100036.39,100472.32,1682802000,2023-04-29 21:00:00
1682805600000,100529.97,100572.2,100086.95,100092.39,1682805600,2023-04-29 22:00:00
1682809200000,100323.92,100550.12,100260.96,100529.97,1682809200,2023-04-29 23:00:00
1682812800000,100631.43,100631.43,100323.92,100323.92,1682812800,2023-04-30 00:00:00
1682816400000,100039.18,100631.43,100039.18,100631.43,1682816400,2023-04-30 01:00:00
1682820000000,99934.7,100264.96,99919.37,100039.18,1682820000,2023-04-30 02:00:00
1682823600000,99867.24,99934.7,99719.65,99934.7,1682823600,2023-04-30 03:00:00
1682827200000,99928.51,99978.09,99800.06,99867.24,1682827200,2023-04-30 04:00:00
1682830800000,100351.5,100434.44,99925.9,99928.51,1682830800,2023-04-30 05:00:00
1682834400000,100760.69,100767.17,100328.5,100351.5,1682834400,2023-04-30 06:00:00
1682838000000,101115.27,101115.27,100760.69,100760.69,1682838000,2023-04-30 07:00:00
1682841600000,101422.23,101474.33,100912.87,101115.27,1682841600,2023-04-30 08:00:00
1682845200000,101657.03,101711.38,101398.19,101422.23,1682845200,2023-04-30 09:00:00
1682848800000,101490.65,101808.34,101389.34,101657.03,1682848800,2023-04-30 10:00:00
1682852400000,101632.03,101779.37,101490.65,101490.65,1682852400,2023-04-30 11:00:00
1682856000000,101426.72,101749.64,101426.72,101632.03,1682856000,2023-04-30 12:00:00
1682859600000,101737.94,101737.94,101054.06,101426.72,1682859600,2023-04-30 13:00:00
1682863200000,102496.03,102496.03,101737.94,101737.94,1682863200,2023-04-30 14:00:00
1682866800000,104071.94,104712.5,100929.19,102496.03,1682866800,2023-04-30 15:00:00
1682870400000,104785.01,104785.01,103904.77,104071.94,1682870400,2023-04-30 16:00:00
1682874000000,104974.56,105280.87,104785.01,104785.01,1682874000,2023-04-30 17:00:00
1682877600000,104519.56,104984.44,104406.15,104974.56,1682877600,2023-04-30 18:00:00
1682881200000,101342.39,104570.35,101342.39,104519.56,1682881200,2023-04-30 19:00:00
1682884800000,100345.2,101462.74,100345.2,101342.39,1682884800,2023-04-30 20:00:00
1682888400000,99547.68,100345.2,99211.52,100345.2,1682888400,2023-04-30 21:00:00
1682892000000,99218.29,99591.84,99167.74,99547.68,1682892000,2023-04-30 22:00:00
1682895600000,98481.44,99249.61,98481.44,99218.29,1682895600,2023-04-30 23:00:00
1682899200000,98608.51,98855.8,98153.41,98481.44,1682899200,2023-05-01 00:00:00
1682902800000,96045.1,99171.19,95919.01,98608.51,1682902800,2023-05-01 01:00:00
1682906400000,96825.08,96825.08,95110.68,96045.1,1682906400,2023-05-01 02:00:00
1682910000000,97509.69,97514.38,96825.08,96825.08,1682910000,2023-05-01 03:00:00
1682913600000,98403.6,98415.19,97487.19,97509.69,1682913600,2023-05-01 04:00:00
1682917200000,100645.27,101150.63,98401.84,98403.6,1682917200,2023-05-01 05:00:00
1682920800000,101082.33,101082.33,100483.26,100645.27,1682920800,2023-05-01 06:00:00
1682924400000,101224.94,101288.49,100659.46,101082.33,1682924400,2023-05-01 07:00:00
1682928000000,102074.69,102074.69,101224.94,101224.94,1682928000,2023-05-01 08:00:00
1682931600000,102346.16,102346.16,101766.01,102074.69,1682931600,2023-05-01 09:00:00
1682935200000,102809.8,102840.87,102346.16,102346.16,1682935200,2023-05-01 10:00:00
1682938800000,103112.08,103112.08,102733.69,102809.8,1682938800,2023-05-01 11:00:00
1682942400000,103267.48,103350.2,102865.63,103112.08,1682942400,2023-05-01 12:00:00
1682946000000,103653.44,103653.44,103267.48,103267.48,1682946000,2023-05-01 13:00:00
1682949600000,103602.54,103815.8,103085.36,103653.44,1682949600,2023-05-01 14:00:00
1682953200000,103614.83,104295.33,102679.75,103602.54,1682953200,2023-05-01 15:00:00
1682956800000,102374.29,103787.89,102374.29,103614.83,1682956800,2023-05-01 16:00:00
1682960400000,103151.37,103424.76,102374.29,102374.29,1682960400,2023-05-01 17:00:00
1682964000000,103272.41,103527.1,103131.96,103151.37,1682964000,2023-05-01 18:00:00
1682967600000,102567.88,103310.1,101078.78,103272.41,1682967600,2023-05-01 19:00:00
1682971200000,103144.71,103566.92,102567.88,102567.88,1682971200,2023-05-01 20:00:00
1682974800000,102071.57,103144.71,101629.31,103144.71,1682974800,2023-05-01 21:00:00
1682978400000,101783.15,102284,101222.27,102071.57,1682978400,2023-05-01 22:00:00
1682982000000,101951.27,102018.13,101694.44,101783.15,1682982000,2023-05-01 23:00:00
1682985600000,103169.93,103384.31,101951.27,101951.27,1682985600,2023-05-02 00:00:00
1682989200000,103300.45,103300.45,103079.9,103169.93,1682989200,2023-05-02 01:00:00
1682992800000,103533.52,103544.99,103300.45,103300.45,1682992800,2023-05-02 02:00:00
1682996400000,103859.85,103859.85,103533.52,103533.52,1682996400,2023-05-02 03:00:00
1683000000000,104003.14,104087.97,103849.11,103859.85,1683000000,2023-05-02 04:00:00
1683003600000,103958.33,104003.14,103632.14,104003.14,1683003600,2023-05-02 05:00:00
1683007200000,104428.99,104428.99,103953.65,103958.33,1683007200,2023-05-02 06:00:00
1683010800000,104855.52,104908.02,104186.17,104428.99,1683010800,2023-05-02 07:00:00
1683014400000,105543.7,105543.7,104847.39,104855.52,1683014400,2023-05-02 08:00:00
1683018000000,105101.7,105656.95,104694.69,105543.7,1683018000,2023-05-02 09:00:00
1683021600000,105564.61,105564.61,105101.7,105101.7,1683021600,2023-05-02 10:00:00
1683025200000,106054.7,106126.44,105554.28,105564.61,1683025200,2023-05-02 11:00:00
1683028800000,106413.03,106413.03,105509.88,106054.7,1683028800,2023-05-02 12:00:00
1683032400000,107028.6,107037.22,106413.03,106413.03,1683032400,2023-05-02 13:00:00
1683036000000,105289.19,107098.36,104726.98,107028.6,1683036000,2023-05-02 14:00:00
1683039600000,103973.62,106038.13,103931.29,105289.19,1683039600,2023-05-02 15:00:00
1683043200000,103803.3,104296.66,103794.57,103973.62,1683043200,2023-05-02 16:00:00
1683046800000,104227.73,104227.73,103784.29,103803.3,1683046800,2023-05-02 17:00:00
1683050400000,103731.68,104607.3,103544.43,104227.73,1683050400,2023-05-02 18:00:00
1683054000000,102404.15,103869.3,102343.87,103731.68,1683054000,2023-05-02 19:00:00
1683057600000,102647.39,102803.87,102368.49,102404.15,1683057600,2023-05-02 20:00:00
1683061200000,102498.42,102672.39,102298.59,102647.39,1683061200,2023-05-02 21:00:00
1683064800000,101621.5,102806.62,101452.57,102498.42,1683064800,2023-05-02 22:00:00
1683068400000,101412.38,101621.5,101146.1,101621.5,1683068400,2023-05-02 23:00:00
1683072000000,100096.03,101658.18,100095.25,101412.38,1683072000,2023-05-03 00:00:00
1683075600000,99778.91,100160.32,99696.5,100096.03,1683075600,2023-05-03 01:00:00
1683079200000,98399.06,99787.44,98150.42,99778.91,1683079200,2023-05-03 02:00:00
1683082800000,98642.47,98693.01,98399.06,98399.06,1683082800,2023-05-03 03:00:00
1683086400000,98444.77,98896.94,98444.77,98642.47,1683086400,2023-05-03 04:00:00
1683090000000,98701.59,98704.65,98395.69,98444.77,1683090000,2023-05-03 05:00:00
1683093600000,98700.59,99007.39,98477.4,98701.59,1683093600,2023-05-03 06:00:00
1683097200000,99825.69,99827.32,98700.59,98700.59,1683097200,2023-05-03 07:00:00
1683100800000,99337.96,100011.92,99015.16,99825.69,1683100800,2023-05-03 08:00:00
1683104400000,99169.77,99366.29,98999.8,99337.96,1683104400,2023-05-03 09:00:00
1683108000000,98389.5,99182.86,98389.5,99169.77,1683108000,2023-05-03 10:00:00
1683111600000,98851.56,98948.42,98341.64,98389.5,1683111600,2023-05-03 11:00:00
1683115200000,100151.78,100151.78,98615.65,98851.56,1683115200,2023-05-03 12:00:00
1683118800000,101011.42,101110.47,99942.85,100151.78,1683118800,2023-05-03 13:00:00
1683122400000,101274.18,101526.61,101011.42,101011.42,1683122400,2023-05-03 14:00:00
1683126000000,101261.92,101485.49,101147.49,101274.18,1683126000,2023-05-03 15:00:00
1683129600000,100406.07,101899.02,100196.27,101261.92,1683129600,2023-05-03 16:00:00
1683133200000,94941.52,100512.24,94896.71,100406.07,1683133200,2023-05-03 17:00:00
1683136800000,97592.79,97838.55,94941.52,94941.52,1683136800,2023-05-03 18:00:00
1683140400000,99034.97,99109.91,97509.37,97592.79,1683140400,2023-05-03 19:00:00
1683144000000,99730.15,99730.15,99034.97,99034.97,1683144000,2023-05-03 20:00:00
1683147600000,97742.26,100220.4,96558.88,99730.15,1683147600,2023-05-03 21:00:00
1683151200000,96954.39,98298.25,96835,97742.26,1683151200,2023-05-03 22:00:00
1683154800000,96975.36,97414.44,96894.32,96954.39,1683154800,2023-05-03 23:00:00
1683158400000,97823.58,97836.89,96940.63,96975.36,1683158400,2023-05-04 00:00:00
1683162000000,98653.69,98653.69,97754.32,97823.58,1683162000,2023-05-04 01:00:00
1683165600000,98619.24,98664.76,98317.02,98653.69,1683165600,2023-05-04 02:00:00
1683169200000,98563.36,98652.46,98228.53,98619.24,1683169200,2023-05-04 03:00:00
1683172800000,99152.91,99152.91,98563.36,98563.36,1683172800,2023-05-04 04:00:00
1683176400000,100505.29,100517.43,99152.91,99152.91,1683176400,2023-05-04 05:00:00
1683180000000,101692.67,101692.67,100505.29,100505.29,1683180000,2023-05-04 06:00:00
1683183600000,102794.57,102794.57,101692.67,101692.67,1683183600,2023-05-04 07:00:00
1683187200000,102286.62,102923.16,101712.49,102794.57,1683187200,2023-05-04 08:00:00
1683190800000,102725.06,102726.09,102286.62,102286.62,1683190800,2023-05-04 09:00:00
1683194400000,101830.93,102766.23,101126.31,102725.06,1683194400,2023-05-04 10:00:00
1683198000000,101432.25,101899.51,101326.05,101830.93,1683198000,2023-05-04 11:00:00
1683201600000,102783.36,103074.41,101432.25,101432.25,1683201600,2023-05-04 12:00:00
1683205200000,101634.25,102970.43,100716.81,102783.36,1683205200,2023-05-04 13:00:00
1683208800000,102343.04,102750.74,101634.25,101634.25,1683208800,2023-05-04 14:00:00
1683212400000,101976.87,102505.39,101845.94,102343.04,1683212400,2023-05-04 15:00:00
1683216000000,102131.44,102324.75,101723.61,101976.87,1683216000,2023-05-04 16:00:00
1683219600000,102362.5,102600.71,102131.44,102131.44,1683219600,2023-05-04 17:00:00
1683223200000,101600.38,102668.43,101543.04,102362.5,1683223200,2023-05-04 18:00:00
1683226800000,101192.34,101615.39,101132.9,101600.38,1683226800,2023-05-04 19:00:00
1683230400000,101255.63,101260.16,101058.23,101192.34,1683230400,2023-05-04 20:00:00
1683234000000,101185.19,101323.61,100942.18,101255.63,1683234000,2023-05-04 21:00:00
1683237600000,101024.93,101387.58,100927.41,101185.19,1683237600,2023-05-04 22:00:00
1683241200000,101258.78,101272.2,100925.41,101024.93,1683241200,2023-05-04 23:00:00
1683244800000,101100.45,101357.05,100776.56,101258.78,1683244800,2023-05-05 00:00:00
1683248400000,101008.14,101392.19,99039.19,101100.45,1683248400,2023-05-05 01:00:00
