start_time,c,h,l,o,t,datetime
1682110800000,56673.34,56694.85,56287.12,56287.12,1682110800,2023-04-21 21:00:00
1682114400000,55776.81,56908.29,55384.26,56673.34,1682114400,2023-04-21 22:00:00
1682118000000,55532.2,55835.42,55532.2,55776.81,1682118000,2023-04-21 23:00:00
1682121600000,55980.71,55980.71,55532.2,55532.2,1682121600,2023-04-22 00:00:00
1682125200000,55922.65,56144.66,55822.39,55980.71,1682125200,2023-04-22 01:00:00
1682128800000,55691.13,55966.66,55612.71,55922.65,1682128800,2023-04-22 02:00:00
1682132400000,56218.96,56232.99,55638.2,55691.13,1682132400,2023-04-22 03:00:00
1682136000000,56687.36,56701.9,56218.96,56218.96,1682136000,2023-04-22 04:00:00
1682139600000,56543,56719.53,56520.4,56687.36,1682139600,2023-04-22 05:00:00
1682143200000,56599.4,56667.35,56483.37,56543,1682143200,2023-04-22 06:00:00
1682146800000,56599.62,56750.51,56427.02,56599.4,1682146800,2023-04-22 07:00:00
1682150400000,56944.14,57028.52,56599.62,56599.62,1682150400,2023-04-22 08:00:00
1682154000000,57209,57209,56936.02,56944.14,1682154000,2023-04-22 09:00:00
1682157600000,57526.17,57839.56,57209,57209,1682157600,2023-04-22 10:00:00
1682161200000,56811.67,57529.97,56675.23,57526.17,1682161200,2023-04-22 11:00:00
1682164800000,57324.05,57324.05,56786.09,56811.67,1682164800,2023-04-22 12:00:00
1682168400000,57397.25,57631.32,57303.67,57324.05,1682168400,2023-04-22 13:00:00
1682172000000,56945.05,57526.06,56153.53,57397.25,1682172000,2023-04-22 14:00:00
1682175600000,57522.53,57522.53,56440,56945.05,1682175600,2023-04-22 15:00:00
1682179200000,57795.05,57865.53,57171.74,57522.53,1682179200,2023-04-22 16:00:00
1682182800000,57504.01,57847.16,57307.01,57795.05,1682182800,2023-04-22 17:00:00
1682186400000,56819.21,57649.48,56819.21,57504.01,1682186400,2023-04-22 18:00:00
1682190000000,56910.71,56984.28,56792.08,56819.21,1682190000,2023-04-22 19:00:00
1682193600000,57146.62,57225.12,56810.31,56910.71,1682193600,2023-04-22 20:00:00
1682197200000,57104.94,57191.08,56865.66,57146.62,1682197200,2023-04-22 21:00:00
1682200800000,56830.05,57465.36,56338.15,57104.94,1682200800,2023-04-22 22:00:00
1682204400000,57082.67,57094.39,56830.05,56830.05,1682204400,2023-04-22 23:00:00
1682208000000,54919.1,57130.2,54808.05,57082.67,1682208000,2023-04-23 00:00:00
1682211600000,54707.22,54957.61,54592.69,54919.1,1682211600,2023-04-23 01:00:00
1682215200000,54826.33,54857.05,54671.17,54707.22,1682215200,2023-04-23 02:00:00
1682218800000,55109.72,55154.44,54824.46,54826.33,1682218800,2023-04-23 03:00:00
1682222400000,55424.52,55434.15,55109.72,55109.72,1682222400,2023-04-23 04:00:00
1682226000000,55351.44,55444.65,55202.04,55424.52,1682226000,2023-04-23 05:00:00
1682229600000,55581.5,55625.11,55300,55351.44,1682229600,2023-04-23 06:00:00
1682233200000,56091.15,56091.15,55301.39,55581.5,1682233200,2023-04-23 07:00:00
1682236800000,56530.52,56564.14,56091.15,56091.15,1682236800,2023-04-23 08:00:00
1682240400000,56545.58,56797.05,56431.53,56530.52,1682240400,2023-04-23 09:00:00
1682244000000,56516.48,57119.2,56515.5,56545.58,1682244000,2023-04-23 10:00:00
1682247600000,56505.89,56953.43,56463.11,56516.48,1682247600,2023-04-23 11:00:00
1682251200000,56055.28,56649.12,55967.04,56505.89,1682251200,2023-04-23 12:00:00
1682254800000,56015.54,56304.18,55974.23,56055.28,1682254800,2023-04-23 13:00:00
1682258400000,55868.96,56204.46,55505.07,56015.54,1682258400,2023-04-23 14:00:00
1682262000000,55338.57,55985.35,54998.18,55868.96,1682262000,2023-04-23 15:00:00
1682265600000,55294.55,55813.18,54925.5,55338.57,1682265600,2023-04-23 16:00:00
1682269200000,55100.3,55381.67,54980,55294.55,1682269200,2023-04-23 17:00:00
1682272800000,54439.72,55188.29,54246.23,55100.3,1682272800,2023-04-23 18:00:00
1682276400000,54807.31,54882.1,54368.54,54439.72,1682276400,2023-04-23 19:00:00
1682280000000,55184.24,55208.82,54783.18,54807.31,1682280000,2023-04-23 20:00:00
1682283600000,55169.49,55224,55055.58,55184.24,1682283600,2023-04-23 21:00:00
1682287200000,54949.83,55197.19,54787.09,55169.49,1682287200,2023-04-23 22:00:00
1682290800000,55016.95,55078.4,54904.94,54949.83,1682290800,2023-04-23 23:00:00
1682294400000,54454.46,55357.58,54081.01,55016.95,1682294400,2023-04-24 00:00:00
1682298000000,54043.53,54791.12,53963.18,54454.46,1682298000,2023-04-24 01:00:00
1682301600000,54584.56,54601.92,54043.53,54043.53,1682301600,2023-04-24 02:00:00
1682305200000,54819.48,54914.16,54551.32,54584.56,1682305200,2023-04-24 03:00:00
1682308800000,55273.09,55341.81,54804.9,54819.48,1682308800,2023-04-24 04:00:00
1682312400000,55144.69,55345.34,55003.24,55273.09,1682312400,2023-04-24 05:00:00
1682316000000,54545.05,55294.31,54447.65,55144.69,1682316000,2023-04-24 06:00:00
1682319600000,56239.07,56273.43,54545.05,54545.05,1682319600,2023-04-24 07:00:00
1682323200000,55477.08,56546.26,55125.66,56239.07,1682323200,2023-04-24 08:00:00
1682326800000,56153.46,56203.86,55477.08,55477.08,1682326800,2023-04-24 09:00:00
1682330400000,56539.84,56582.42,56153.46,56153.46,1682330400,2023-04-24 10:00:00
1682334000000,56178.98,56539.84,56095.18,56539.84,1682334000,2023-04-24 11:00:00
1682337600000,56532.24,56776.25,56178.98,56178.98,1682337600,2023-04-24 12:00:00
1682341200000,56609.64,56884.27,55629.66,56532.24,1682341200,2023-04-24 13:00:00
1682344800000,56128.52,56638.93,55867.59,56609.64,1682344800,2023-04-24 14:00:00
1682348400000,56391.26,56405.88,55780.85,56128.52,1682348400,2023-04-24 15:00:00
1682352000000,55276.18,56469.58,54219.31,56391.26,1682352000,2023-04-24 16:00:00
1682355600000,55806.93,55832.73,55180.5,55276.18,1682355600,2023-04-24 17:00:00
1682359200000,55049.7,56288.16,54942.02,55806.93,1682359200,2023-04-24 18:00:00
1682362800000,55066.94,55083.16,54947.68,55049.7,1682362800,2023-04-24 19:00:00
1682366400000,55119.27,55291.43,54960.5,55066.94,1682366400,2023-04-24 20:00:00
1682370000000,54852.1,55144.97,54782.68,55119.27,1682370000,2023-04-24 21:00:00
1682373600000,54756.2,54929.6,54675.66,54852.1,1682373600,2023-04-24 22:00:00
1682377200000,54991.63,55157.52,54756.2,54756.2,1682377200,2023-04-24 23:00:00
1682380800000,55375.27,55588.42,54988.47,54991.63,1682380800,2023-04-25 00:00:00
1682384400000,55454.88,55589.78,55246.49,55375.27,1682384400,2023-04-25 01:00:00
1682388000000,55451.03,55522.39,55327.77,55454.88,1682388000,2023-04-25 02:00:00
1682391600000,55480,55563.86,55383.74,55451.03,1682391600,2023-04-25 03:00:00
1682395200000,55784.65,55807.75,55480,55480,1682395200,2023-04-25 04:00:00
1682398800000,55324.43,55791.71,55291.5,55784.65,1682398800,2023-04-25 05:00:00
1682402400000,55971.31,56010.21,55324.43,55324.43,1682402400,2023-04-25 06:00:00
1682406000000,55488.9,56084.68,55448.46,55971.31,1682406000,2023-04-25 07:00:00
1682409600000,55204.96,55884.53,55204.96,55488.9,1682409600,2023-04-25 08:00:00
1682413200000,55853.09,55853.09,55204.96,55204.96,1682413200,2023-04-25 09:00:00
1682416800000,56050.48,56106.99,55853.09,55853.09,1682416800,2023-04-25 10:00:00
1682420400000,56316.33,56614.84,55925.94,56050.48,1682420400,2023-04-25 11:00:00
1682424000000,55777.88,56320.91,55684.73,56316.33,1682424000,2023-04-25 12:00:00
1682427600000,56056.58,56425.33,55701.02,55777.88,1682427600,2023-04-25 13:00:00
1682431200000,56988.95,57029.33,56056.58,56056.58,1682431200,2023-04-25 14:00:00
1682434800000,56671.58,57127.57,56610.1,56988.95,1682434800,2023-04-25 15:00:00
1682438400000,57014.59,57014.59,56671.58,56671.58,1682438400,2023-04-25 16:00:00
1682442000000,56258.15,57434.81,55790.39,57014.59,1682442000,2023-04-25 17:00:00
1682445600000,57070.15,57379.19,56258.15,56258.15,1682445600,2023-04-25 18:00:00
1682449200000,56918.71,57084.09,56577.03,57070.15,1682449200,2023-04-25 19:00:00
1682452800000,57664.66,57664.66,56282.49,56918.71,1682452800,2023-04-25 20:00:00
1682456400000,57227.34,57955.29,56786.67,57664.66,1682456400,2023-04-25 21:00:00
1682460000000,57424.49,57466.66,56831.07,57227.34,1682460000,2023-04-25 22:00:00
1682463600000,57759.15,57759.15,56830.27,57424.49,1682463600,2023-04-25 23:00:00
1682467200000,57583.5,58265.02,57315.51,57759.15,1682467200,2023-04-26 00:00:00
1682470800000,57860.5,57860.5,57583.5,57583.5,1682470800,2023-04-26 01:00:00
1682474400000,58391.07,58503.39,57860.5,57860.5,1682474400,2023-04-26 02:00:00
1682478000000,58521.02,58563.55,58248.07,58391.07,1682478000,2023-04-26 03:00:00
1682481600000,58654.23,58654.23,58368.06,58521.02,1682481600,2023-04-26 04:00:00
1682485200000,59103.93,59103.93,58630.97,58654.23,1682485200,2023-04-26 05:00:00
1682488800000,58309.58,59235.65,57983.91,59103.93,1682488800,2023-04-26 06:00:00
1682492400000,58870.55,58889.22,58304.86,58309.58,1682492400,2023-04-26 07:00:00
1682496000000,58913.34,59162.59,57942.69,58870.55,1682496000,2023-04-26 08:00:00
1682499600000,60207.27,60207.27,58693.66,58913.34,1682499600,2023-04-26 09:00:00
1682503200000,61350.79,61350.79,60207.27,60207.27,1682503200,2023-04-26 10:00:00
1682506800000,61815.68,61831.31,61350.79,61350.79,1682506800,2023-04-26 11:00:00
1682510400000,57581.97,62426.93,55631.01,61815.68,1682510400,2023-04-26 12:00:00
1682514000000,57634.09,58290.5,57144.87,57581.97,1682514000,2023-04-26 13:00:00
1682517600000,57201.02,58132.32,56727.39,57634.09,1682517600,2023-04-26 14:00:00
1682521200000,57149.73,57309.73,56958.9,57201.02,1682521200,2023-04-26 15:00:00
1682524800000,56811.24,57535.4,56771.82,57149.73,1682524800,2023-04-26 16:00:00
1682528400000,56284.74,56995.33,56194.34,56811.24,1682528400,2023-04-26 17:00:00
1682532000000,56520.24,56527.52,56178.43,56284.74,1682532000,2023-04-26 18:00:00
1682535600000,49527.24,56735.27,49470.9,56520.24,1682535600,2023-04-26 19:00:00
1682539200000,47726.19,49527.24,46869.21,49527.24,1682539200,2023-04-26 20:00:00
1682542800000,46345.15,48209.41,46256.28,47726.19,1682542800,2023-04-26 21:00:00
1682546400000,47641.62,48410.24,46345.15,46345.15,1682546400,2023-04-26 22:00:00
1682550000000,47957.66,48072.24,47596.65,47641.62,1682550000,2023-04-26 23:00:00
1682553600000,48632.77,48647.92,47369.76,47957.66,1682553600,2023-04-27 00:00:00
1682557200000,48050.45,49219.73,47502.91,48632.77,1682557200,2023-04-27 01:00:00
1682560800000,48592.77,48592.77,47994.07,48050.45,1682560800,2023-04-27 02:00:00
1682564400000,48734.84,48800.22,48394.23,48592.77,1682564400,2023-04-27 03:00:00
1682568000000,49318.06,49326.89,48734.84,48734.84,1682568000,2023-04-27 04:00:00
1682571600000,49951.32,49951.32,49318.06,49318.06,1682571600,2023-04-27 05:00:00
1682575200000,48636.29,50021.96,48390.64,49951.32,1682575200,2023-04-27 06:00:00
1682578800000,49281.66,49304.34,48614.7,48636.29,1682578800,2023-04-27 07:00:00
1682582400000,49076.48,49285.5,48852.02,49281.66,1682582400,2023-04-27 08:00:00
1682586000000,49805.2,49847.68,49076.48,49076.48,1682586000,2023-04-27 09:00:00
1682589600000,50660.97,50660.97,49805.2,49805.2,1682589600,2023-04-27 10:00:00
1682593200000,50506.72,51238.64,50331.05,50660.97,1682593200,2023-04-27 11:00:00
1682596800000,50565.77,50768.07,49961.1,50506.72,1682596800,2023-04-27 12:00:00
1682600400000,51312.6,51361.49,50385.48,50565.77,1682600400,2023-04-27 13:00:00
1682604000000,51367.01,51555.69,50902.2,51312.6,1682604000,2023-04-27 14:00:00
1682607600000,50330.06,51740.69,49274.6,51367.01,1682607600,2023-04-27 15:00:00
1682611200000,50585.53,50616.19,50026.72,50330.06,1682611200,2023-04-27 16:00:00
1682614800000,50717.77,51085.84,50500.53,50585.53,1682614800,2023-04-27 17:00:00
1682618400000,50676.83,50973.63,49186.05,50717.77,1682618400,2023-04-27 18:00:00
1682622000000,50479.45,51037.18,50008.55,50676.83,1682622000,2023-04-27 19:00:00
1682625600000,50119.83,50819.52,49987.83,50479.45,1682625600,2023-04-27 20:00:00
1682629200000,50438.57,50461.4,50089.92,50119.83,1682629200,2023-04-27 21:00:00
1682632800000,50132.25,50802.21,49885.36,50438.57,1682632800,2023-04-27 22:00:00
1682636400000,50522.12,50522.12,50132.25,50132.25,1682636400,2023-04-27 23:00:00
1682640000000,50743.18,51157.59,50522.12,50522.12,1682640000,2023-04-28 00:00:00
1682643600000,50865.8,50886.25,50547.97,50743.18,1682643600,2023-04-28 01:00:00
1682647200000,50972.24,51042.68,50860.61,50865.8,1682647200,2023-04-28 02:00:00
1682650800000,51200.2,51234.4,50971.72,50972.24,1682650800,2023-04-28 03:00:00
1682654400000,51583.76,51674.01,51200.2,51200.2,1682654400,2023-04-28 04:00:00
1682658000000,52115.5,52115.5,51565.13,51583.76,1682658000,2023-04-28 05:00:00
1682661600000,52504.34,52545.29,52056.09,52115.5,1682661600,2023-04-28 06:00:00
1682665200000,52410.21,52681.35,52410.21,52504.34,1682665200,2023-04-28 07:00:00
1682668800000,52708.58,52838.15,52296.41,52410.21,1682668800,2023-04-28 08:00:00
1682672400000,53555.5,53611.71,52708.58,52708.58,1682672400,2023-04-28 09:00:00
1682676000000,53445.04,53725.17,53195,53555.5,1682676000,2023-04-28 10:00:00
1682679600000,53407.75,53686.54,53399.78,53445.04,1682679600,2023-04-28 11:00:00
1682683200000,52832.83,53586.07,52470.81,53407.75,1682683200,2023-04-28 12:00:00
1682686800000,52331.57,53383.64,51712.22,52832.83,1682686800,2023-04-28 13:00:00
1682690400000,52622.1,52854.28,51969.46,52331.57,1682690400,2023-04-28 14:00:00
1682694000000,52666.7,52968.46,52622.1,52622.1,1682694000,2023-04-28 15:00:00
1682697600000,52773.57,53091.58,52453.63,52666.7,1682697600,2023-04-28 16:00:00
1682701200000,52687.49,53045.32,52687.49,52773.57,1682701200,2023-04-28 17:00:00
1682704800000,52446.89,52789.93,52298.86,52687.49,1682704800,2023-04-28 18:00:00
1682708400000,51863.91,52446.89,51261.15,52446.89,1682708400,2023-04-28 19:00:00
1682712000000,52146.05,52174.16,51777.91,51863.91,1682712000,2023-04-28 20:00:00
1682715600000,52297.47,52308.72,52102.98,52146.05,1682715600,2023-04-28 21:00:00
1682719200000,52159.03,52341.41,52150.14,52297.47,1682719200,2023-04-28 22:00:00
1682722800000,52329.67,52451.27,52144.91,52159.03,1682722800,2023-04-28 23:00:00
1682726400000,52438.46,52532.46,52142.38,52329.67,1682726400,2023-04-29 00:00:00
1682730000000,52288.69,52553.95,52272.32,52438.46,1682730000,2023-04-29 01:00:00
1682733600000,52432.19,52443.61,52155.14,52288.69,1682733600,2023-04-29 02:00:00
1682737200000,52713.72,52714.36,52420,52432.19,1682737200,2023-04-29 03:00:00
1682740800000,52995.03,53001.68,52605.51,52713.72,1682740800,2023-04-29 04:00:00
1682744400000,53191.33,53218.51,52920.89,52995.03,1682744400,2023-04-29 05:00:00
1682748000000,53148.02,53446.82,53136.61,53191.33,1682748000,2023-04-29 06:00:00
1682751600000,53014.56,53287.98,52988.7,53148.02,1682751600,2023-04-29 07:00:00
1682755200000,53375.44,53388.07,52941,53014.56,1682755200,2023-04-29 08:00:00
1682758800000,53169.76,53411.33,53163.25,53375.44,1682758800,2023-04-29 09:00:00
1682762400000,53267.97,53334.44,53165.45,53169.76,1682762400,2023-04-29 10:00:00
1682766000000,53186.01,53341.18,53113.82,53267.97,1682766000,2023-04-29 11:00:00
1682769600000,53531.36,53564.97,53142.51,53186.01,1682769600,2023-04-29 12:00:00
1682773200000,53054.14,53602.94,52970.44,53531.36,1682773200,2023-04-29 13:00:00
1682776800000,53259.54,53289.98,53054.14,53054.14,1682776800,2023-04-29 14:00:00
1682780400000,52886.89,53306,52832.7,53259.54,1682780400,2023-04-29 15:00:00
1682784000000,53295.31,53295.31,52886.89,52886.89,1682784000,2023-04-29 16:00:00
1682787600000,52534.98,53348.39,52354.3,53295.31,1682787600,2023-04-29 17:00:00
1682791200000,52843.13,52910.18,52501,52534.98,1682791200,2023-04-29 18:00:00
1682794800000,52767.09,53046.3,52422.79,52843.13,1682794800,2023-04-29 19:00:00
1682798400000,52516.6,52769.54,52436.73,52767.09,1682798400,2023-04-29 20:00:00
1682802000000,52656.07,52674.3,52470.01,52516.6,1682802000,2023-04-29 21:00:00
1682805600000,52657.89,52675.45,52602.41,52656.07,1682805600,2023-04-29 22:00:00
1682809200000,52597.85,52712.26,52567.95,52657.89,1682809200,2023-04-29 23:00:00
1682812800000,52569.39,52662.79,52529.51,52597.85,1682812800,2023-04-30 00:00:00
1682816400000,52610.87,52726.41,52514.75,52569.39,1682816400,2023-04-30 01:00:00
1682820000000,52588.51,52720.92,52576.9,52610.87,1682820000,2023-04-30 02:00:00
1682823600000,52737.78,52760.75,52588.18,52588.51,1682823600,2023-04-30 03:00:00
1682827200000,52688.49,52804.21,52660.09,52737.78,1682827200,2023-04-30 04:00:00
1682830800000,52800.31,52821.06,52675.29,52688.49,1682830800,2023-04-30 05:00:00
1682834400000,52712.32,52861.15,52593.43,52800.31,1682834400,2023-04-30 06:00:00
1682838000000,52912.42,52943.02,52701.94,52712.32,1682838000,2023-04-30 07:00:00
1682841600000,52814.72,53044.56,52652.48,52912.42,1682841600,2023-04-30 08:00:00
1682845200000,52955.31,53015.77,52814.72,52814.72,1682845200,2023-04-30 09:00:00
1682848800000,53195.53,53213.46,52937.61,52955.31,1682848800,2023-04-30 10:00:00
1682852400000,53260.83,53386.68,53195.53,53195.53,1682852400,2023-04-30 11:00:00
1682856000000,53221.27,53585.1,53191.35,53260.83,1682856000,2023-04-30 12:00:00
1682859600000,53380.41,53391.3,53168.8,53221.27,1682859600,2023-04-30 13:00:00
1682863200000,53709.53,53709.53,52762.78,53380.41,1682863200,2023-04-30 14:00:00
1682866800000,53244.16,53995.41,51418.99,53709.53,1682866800,2023-04-30 15:00:00
1682870400000,54450.29,54482.29,53244.16,53244.16,1682870400,2023-04-30 16:00:00
1682874000000,54787.28,55063.87,54391.21,54450.29,1682874000,2023-04-30 17:00:00
1682877600000,54401.7,54787.28,53938.99,54787.28,1682877600,2023-04-30 18:00:00
1682881200000,52534.57,54401.81,51764.73,54401.7,1682881200,2023-04-30 19:00:00
1682884800000,52461.93,52653.48,51768.41,52534.57,1682884800,2023-04-30 20:00:00
1682888400000,51891.53,52488.62,51750.87,52461.93,1682888400,2023-04-30 21:00:00
1682892000000,51896.9,51908.99,51815.25,51891.53,1682892000,2023-04-30 22:00:00
1682895600000,51057.2,51896.9,51057.2,51896.9,1682895600,2023-04-30 23:00:00
1682899200000,51807.53,51812.26,51057.2,51057.2,1682899200,2023-05-01 00:00:00
1682902800000,48929.53,51832.47,48886.88,51807.53,1682902800,2023-05-01 01:00:00
1682906400000,49231.48,49286.84,48624.34,48929.53,1682906400,2023-05-01 02:00:00
1682910000000,49693.68,49693.68,49219.77,49231.48,1682910000,2023-05-01 03:00:00
1682913600000,50364.69,50364.69,49417.67,49693.68,1682913600,2023-05-01 04:00:00
1682917200000,49939.14,50997.58,49536.74,50364.69,1682917200,2023-05-01 05:00:00
1682920800000,50440.96,50446.41,49796.91,49939.14,1682920800,2023-05-01 06:00:00
1682924400000,51276.23,51276.23,49865.09,50440.96,1682924400,2023-05-01 07:00:00
1682928000000,51014.85,51282.57,50697.69,51276.23,1682928000,2023-05-01 08:00:00
1682931600000,51357.53,51357.53,50984.93,51014.85,1682931600,2023-05-01 09:00:00
1682935200000,51299.48,51679.79,51258.24,51357.53,1682935200,2023-05-01 10:00:00
1682938800000,51867.11,51867.11,51183.89,51299.48,1682938800,2023-05-01 11:00:00
1682942400000,52542.12,52542.12,51579.08,51867.11,1682942400,2023-05-01 12:00:00
1682946000000,52923.56,52941.81,52542.12,52542.12,1682946000,2023-05-01 13:00:00
1682949600000,52712.16,52923.56,52099.96,52923.56,1682949600,2023-05-01 14:00:00
1682953200000,52290.61,52712.16,51301.85,52712.16,1682953200,2023-05-01 15:00:00
1682956800000,51174.51,52440.45,51174.51,52290.61,1682956800,2023-05-01 16:00:00
1682960400000,52109.9,52110.22,50899.82,51174.51,1682960400,2023-05-01 17:00:00
1682964000000,52413.35,52509.82,51644.5,52109.9,1682964000,2023-05-01 18:00:00
1682967600000,51654.89,52755.08,51326.55,52413.35,1682967600,2023-05-01 19:00:00
1682971200000,50929.14,52109.76,50806.87,51654.89,1682971200,2023-05-01 20:00:00
1682974800000,50897,51677.12,50295.08,50929.14,1682974800,2023-05-01 21:00:00
1682978400000,50901.35,51105.45,50588.2,50897,1682978400,2023-05-01 22:00:00
1682982000000,51023.62,51054.19,50769.95,50901.35,1682982000,2023-05-01 23:00:00
1682985600000,51013.11,51340.24,50993.53,51023.62,1682985600,2023-05-02 00:00:00
1682989200000,50588.73,51177.42,50484.79,51013.11,1682989200,2023-05-02 01:00:00
1682992800000,50589.13,50910.17,50583.76,50588.73,1682992800,2023-05-02 02:00:00
1682996400000,50793.94,50929.46,50589.13,50589.13,1682996400,2023-05-02 03:00:00
1683000000000,51257.27,51266.03,50793.94,50793.94,1683000000,2023-05-02 04:00:00
1683003600000,50782.29,51271.81,50669.48,51257.27,1683003600,2023-05-02 05:00:00
1683007200000,51490.09,51490.09,50782.29,50782.29,1683007200,2023-05-02 06:00:00
1683010800000,51846.17,51846.17,51014.27,51490.09,1683010800,2023-05-02 07:00:00
1683014400000,52199.45,52214.66,51682.18,51846.17,1683014400,2023-05-02 08:00:00
1683018000000,52162.76,52343.15,51843.73,52199.45,1683018000,2023-05-02 09:00:00
1683021600000,52505,52505,52162.76,52162.76,1683021600,2023-05-02 10:00:00
1683025200000,52868.5,52868.5,52505,52505,1683025200,2023-05-02 11:00:00
1683028800000,53012.02,53251.8,52292.73,52868.5,1683028800,2023-05-02 12:00:00
1683032400000,53447.51,53499.59,52941.43,53012.02,1683032400,2023-05-02 13:00:00
1683036000000,51981.15,53583.65,51633.52,53447.51,1683036000,2023-05-02 14:00:00
1683039600000,51657.86,52579.92,51333.78,51981.15,1683039600,2023-05-02 15:00:00
1683043200000,52691.32,52737.13,51657.86,51657.86,1683043200,2023-05-02 16:00:00
1683046800000,52660.68,52812.99,52431.15,52691.32,1683046800,2023-05-02 17:00:00
1683050400000,52468.2,52795.57,52116.6,52660.68,1683050400,2023-05-02 18:00:00
1683054000000,51891.33,52651.08,51856.51,52468.2,1683054000,2023-05-02 19:00:00
1683057600000,52406.78,52413.68,51871.95,51891.33,1683057600,2023-05-02 20:00:00
1683061200000,51954.19,52407.59,51928.08,52406.78,1683061200,2023-05-02 21:00:00
1683064800000,51913.03,52257.42,51796.21,51954.19,1683064800,2023-05-02 22:00:00
1683068400000,52035.2,52074.65,51807.66,51913.03,1683068400,2023-05-02 23:00:00
1683072000000,51517.16,52164.38,51420.11,52035.2,1683072000,2023-05-03 00:00:00
1683075600000,51606.08,51620.98,51372.52,51517.16,1683075600,2023-05-03 01:00:00
1683079200000,50420.4,51616.42,50271.24,51606.08,1683079200,2023-05-03 02:00:00
1683082800000,50556.5,50624.32,50394.09,50420.4,1683082800,2023-05-03 03:00:00
1683086400000,50702.97,50832.25,50535.42,50556.5,1683086400,2023-05-03 04:00:00
1683090000000,50697.29,50732.87,50575.02,50702.97,1683090000,2023-05-03 05:00:00
1683093600000,50840.55,50926.81,50514.98,50697.29,1683093600,2023-05-03 06:00:00
1683097200000,51441.66,51466.52,50840.55,50840.55,1683097200,2023-05-03 07:00:00
1683100800000,51475.14,51496.92,50994.96,51441.66,1683100800,2023-05-03 08:00:00
1683104400000,51240.14,51475.14,51115.06,51475.14,1683104400,2023-05-03 09:00:00
1683108000000,51040.65,51414.04,51040.65,51240.14,1683108000,2023-05-03 10:00:00
1683111600000,51032.99,51322.76,51009.98,51040.65,1683111600,2023-05-03 11:00:00
1683115200000,50651.68,51162.26,50156.24,51032.99,1683115200,2023-05-03 12:00:00
1683118800000,50691.92,50900.6,49871.28,50651.68,1683118800,2023-05-03 13:00:00
1683122400000,50587.32,50945.67,50454.61,50691.92,1683122400,2023-05-03 14:00:00
1683126000000,50687.93,50807.06,50464.2,50587.32,1683126000,2023-05-03 15:00:00
1683129600000,50110.98,51028.66,49766.3,50687.93,1683129600,2023-05-03 16:00:00
1683133200000,48766.78,50110.98,48749.41,50110.98,1683133200,2023-05-03 17:00:00
1683136800000,49799.22,50026.67,48523.58,48766.78,1683136800,2023-05-03 18:00:00
1683140400000,50196.25,50531.77,49781.01,49799.22,1683140400,2023-05-03 19:00:00
1683144000000,50694.05,51132.49,50196.25,50196.25,1683144000,2023-05-03 20:00:00
1683147600000,50104.89,50838.53,48653.2,50694.05,1683147600,2023-05-03 21:00:00
1683151200000,51287.69,51324.54,50104.89,50104.89,1683151200,2023-05-03 22:00:00
1683154800000,50790.66,51459.9,50604.99,51287.69,1683154800,2023-05-03 23:00:00
1683158400000,50944.61,51144.94,50637.89,50790.66,1683158400,2023-05-04 00:00:00
1683162000000,51361.97,51376.29,50914.66,50944.61,1683162000,2023-05-04 01:00:00
1683165600000,51568.36,51568.36,50953.62,51361.97,1683165600,2023-05-04 02:00:00
1683169200000,52016.03,52170.59,51568.36,51568.36,1683169200,2023-05-04 03:00:00
1683172800000,52508.94,52508.94,52016.03,52016.03,1683172800,2023-05-04 04:00:00
1683176400000,52957.07,52965.11,52493.17,52508.94,1683176400,2023-05-04 05:00:00
1683180000000,53127.2,53185.19,52860.49,52957.07,1683180000,2023-05-04 06:00:00
1683183600000,53312.68,53370.66,53127.2,53127.2,1683183600,2023-05-04 07:00:00
1683187200000,53449.29,53466.17,53126.22,53312.68,1683187200,2023-05-04 08:00:00
1683190800000,54288.31,54308.27,53449.29,53449.29,1683190800,2023-05-04 09:00:00
1683194400000,53566.24,54357.37,52555.58,54288.31,1683194400,2023-05-04 10:00:00
1683198000000,53631.9,53925,53544.81,53566.24,1683198000,2023-05-04 11:00:00
1683201600000,53887.64,54105.62,53631.9,53631.9,1683201600,2023-05-04 12:00:00
1683205200000,54415.27,54688.08,53669.9,53887.64,1683205200,2023-05-04 13:00:00
1683208800000,54488.11,55137.51,54415.27,54415.27,1683208800,2023-05-04 14:00:00
1683212400000,54644.52,54734.42,54346.26,54488.11,1683212400,2023-05-04 15:00:00
1683216000000,54843.89,54860.91,54417.9,54644.52,1683216000,2023-05-04 16:00:00
1683219600000,54658.94,54865.13,54535.32,54843.89,1683219600,2023-05-04 17:00:00
1683223200000,54444.11,55049.87,54428.29,54658.94,1683223200,2023-05-04 18:00:00
1683226800000,53977.15,54478.88,53898.08,54444.11,1683226800,2023-05-04 19:00:00
1683230400000,53986.89,54078.02,53907.52,53977.15,1683230400,2023-05-04 20:00:00
1683234000000,53780.89,54005.53,53558.66,53986.89,1683234000,2023-05-04 21:00:00
1683237600000,53526.99,53831.72,53526.64,53780.89,1683237600,2023-05-04 22:00:00
1683241200000,53308.58,53564.42,53151.07,53526.99,1683241200,2023-05-04 23:00:00
1683244800000,53346.66,53637.15,53244.13,53308.58,1683244800,2023-05-05 00:00:00
1683248400000,52178.66,53397.78,51555.96,53346.66,1683248400,2023-05-05 01:00:00
1683252000000,51554.71,52212.5,50900.29,52178.66,1683252000,2023-05-05 02:00:00
