start_time,c,h,l,o,t,datetime
1682110800000,450248.51,451862.09,448401.46,448775.94,1682110800,2023-04-21 21:00:00
1682114400000,447065.19,450248.51,445828.11,450248.51,1682114400,2023-04-21 22:00:00
1682118000000,447515.42,448371.21,446796.81,447065.19,1682118000,2023-04-21 23:00:00
1682121600000,447465.7,450138.58,447456.91,447515.42,1682121600,2023-04-22 00:00:00
1682125200000,446108.34,447520.73,445836.69,447465.7,1682125200,2023-04-22 01:00:00
1682128800000,445926.69,446618.4,445035.26,446108.34,1682128800,2023-04-22 02:00:00
1682132400000,446383.26,447345.92,444618.66,445926.69,1682132400,2023-04-22 03:00:00
1682136000000,447000.17,447612.45,446357.49,446383.26,1682136000,2023-04-22 04:00:00
1682139600000,448783.67,449533.96,446690.56,447000.17,1682139600,2023-04-22 05:00:00
1682143200000,450399.87,451627.51,448783.67,448783.67,1682143200,2023-04-22 06:00:00
1682146800000,449397.81,450399.87,448789.47,450399.87,1682146800,2023-04-22 07:00:00
1682150400000,447721.92,449397.81,447159.41,449397.81,1682150400,2023-04-22 08:00:00
1682154000000,450322.43,450399.81,447721.92,447721.92,1682154000,2023-04-22 09:00:00
1682157600000,448820.4,451407.74,448600.79,450322.43,1682157600,2023-04-22 10:00:00
1682161200000,450164.78,450210.45,446731.82,448820.4,1682161200,2023-04-22 11:00:00
1682164800000,452849.98,452940.83,449932.66,450164.78,1682164800,2023-04-22 12:00:00
1682168400000,451509.65,454044.16,450508.06,452849.98,1682168400,2023-04-22 13:00:00
1682172000000,453327.01,453401.65,451269.73,451509.65,1682172000,2023-04-22 14:00:00
1682175600000,455612.84,456025.42,452103.55,453327.01,1682175600,2023-04-22 15:00:00
1682179200000,453903.1,456781.25,452808.48,455612.84,1682179200,2023-04-22 16:00:00
1682182800000,455351.81,455992.48,453161.16,453903.1,1682182800,2023-04-22 17:00:00
1682186400000,454960.22,456928.74,453347.48,455351.81,1682186400,2023-04-22 18:00:00
1682190000000,454189.67,454960.22,453001,454960.22,1682190000,2023-04-22 19:00:00
1682193600000,452533.3,454823.96,452368.19,454189.67,1682193600,2023-04-22 20:00:00
1682197200000,447943.23,452533.3,447896.72,452533.3,1682197200,2023-04-22 21:00:00
1682200800000,451079.08,451079.08,446238.06,447943.23,1682200800,2023-04-22 22:00:00
1682204400000,452644.41,452644.41,451079.08,451079.08,1682204400,2023-04-22 23:00:00
1682208000000,441680.57,454489.65,441680.57,452644.41,1682208000,2023-04-23 00:00:00
1682211600000,441951,441951,439453.12,441680.57,1682211600,2023-04-23 01:00:00
1682215200000,444279.43,444621.34,441522.96,441951,1682215200,2023-04-23 02:00:00
1682218800000,443686.36,445175.21,442884.02,444279.43,1682218800,2023-04-23 03:00:00
1682222400000,444081.8,444129.6,443228.21,443686.36,1682222400,2023-04-23 04:00:00
1682226000000,443381.91,444317.68,442477.16,444081.8,1682226000,2023-04-23 05:00:00
1682229600000,445102.07,445667.81,443253.76,443381.91,1682229600,2023-04-23 06:00:00
1682233200000,448274.11,448812.84,444249.6,445102.07,1682233200,2023-04-23 07:00:00
1682236800000,446126.44,448813.24,446126.44,448274.11,1682236800,2023-04-23 08:00:00
1682240400000,445624.98,447937.34,445502.62,446126.44,1682240400,2023-04-23 09:00:00
1682244000000,442981.88,446369.29,442863.81,445624.98,1682244000,2023-04-23 10:00:00
1682247600000,443275.44,443837.39,441405.52,442981.88,1682247600,2023-04-23 11:00:00
1682251200000,441399.16,444115.42,439525.41,443275.44,1682251200,2023-04-23 12:00:00
1682254800000,443485.78,443485.78,439644.33,441399.16,1682254800,2023-04-23 13:00:00
1682258400000,443743.65,444393.01,442311.08,443485.78,1682258400,2023-04-23 14:00:00
1682262000000,445299.67,446007.35,441873.46,443743.65,1682262000,2023-04-23 15:00:00
1682265600000,442906.19,447326.28,441449.49,445299.67,1682265600,2023-04-23 16:00:00
1682269200000,443484.03,445369.82,442135.99,442906.19,1682269200,2023-04-23 17:00:00
1682272800000,441075.72,446072.29,440513.17,443484.03,1682272800,2023-04-23 18:00:00
1682276400000,443578.14,443985.37,440188.83,441075.72,1682276400,2023-04-23 19:00:00
1682280000000,443438.89,444546.64,442529.41,443578.14,1682280000,2023-04-23 20:00:00
1682283600000,446618.16,447918.25,443166.96,443438.89,1682283600,2023-04-23 21:00:00
1682287200000,447385.63,447518.99,445020.3,446618.16,1682287200,2023-04-23 22:00:00
1682290800000,448145.37,449375.68,447385.63,447385.63,1682290800,2023-04-23 23:00:00
1682294400000,442030.8,448634.06,440256.22,448145.37,1682294400,2023-04-24 00:00:00
1682298000000,438852.63,442030.8,437044.18,442030.8,1682298000,2023-04-24 01:00:00
1682301600000,438319.74,439676.83,437929.8,438852.63,1682301600,2023-04-24 02:00:00
1682305200000,438682.83,439191.57,438034.99,438319.74,1682305200,2023-04-24 03:00:00
1682308800000,440101.99,440214.94,438682.83,438682.83,1682308800,2023-04-24 04:00:00
1682312400000,440830.93,441510.71,439919.63,440101.99,1682312400,2023-04-24 05:00:00
1682316000000,441323.16,442238.11,439964.91,440830.93,1682316000,2023-04-24 06:00:00
1682319600000,448582.82,451255.22,441323.16,441323.16,1682319600,2023-04-24 07:00:00
1682323200000,449972.27,450664.9,445334.98,448582.82,1682323200,2023-04-24 08:00:00
1682326800000,451459.22,451804.04,448432.74,449972.27,1682326800,2023-04-24 09:00:00
1682330400000,454473.31,455216.44,451459.22,451459.22,1682330400,2023-04-24 10:00:00
1682334000000,453749.57,455370.05,450903.9,454473.31,1682334000,2023-04-24 11:00:00
1682337600000,453839.75,454065.19,451623.12,453749.57,1682337600,2023-04-24 12:00:00
1682341200000,453883.77,457616.32,448683.06,453839.75,1682341200,2023-04-24 13:00:00
1682344800000,443094.57,454587.31,442898.23,453883.77,1682344800,2023-04-24 14:00:00
1682348400000,450077.53,450077.53,440931.37,443094.57,1682348400,2023-04-24 15:00:00
1682352000000,445949.88,457723.97,445949.88,450077.53,1682352000,2023-04-24 16:00:00
1682355600000,444857.16,450669.58,441769.68,445949.88,1682355600,2023-04-24 17:00:00
1682359200000,440760.69,446856.78,440760.69,444857.16,1682359200,2023-04-24 18:00:00
1682362800000,439356.56,441370.4,437801.83,440760.69,1682362800,2023-04-24 19:00:00
1682366400000,437347.06,439550.75,436083,439356.56,1682366400,2023-04-24 20:00:00
1682370000000,436462.67,438212.77,435652.58,437347.06,1682370000,2023-04-24 21:00:00
1682373600000,438836.39,438854.81,436411.94,436462.67,1682373600,2023-04-24 22:00:00
1682377200000,440960.7,441577.56,438374.79,438836.39,1682377200,2023-04-24 23:00:00
1682380800000,436366.28,441129.16,436294.6,440960.7,1682380800,2023-04-25 00:00:00
1682384400000,437835.3,438305.33,436366.28,436366.28,1682384400,2023-04-25 01:00:00
1682388000000,437344.97,437835.3,436998.85,437835.3,1682388000,2023-04-25 02:00:00
1682391600000,436769.25,438721.02,436333.76,437344.97,1682391600,2023-04-25 03:00:00
1682395200000,438481.67,438481.67,436463.58,436769.25,1682395200,2023-04-25 04:00:00
1682398800000,438945.01,440366.73,438481.67,438481.67,1682398800,2023-04-25 05:00:00
1682402400000,438422.68,439703.78,437951.91,438945.01,1682402400,2023-04-25 06:00:00
1682406000000,446079.83,446079.83,435387.15,438422.68,1682406000,2023-04-25 07:00:00
1682409600000,446642.29,450011.72,444758.14,446079.83,1682409600,2023-04-25 08:00:00
1682413200000,452149.8,452156.62,446642.29,446642.29,1682413200,2023-04-25 09:00:00
1682416800000,457807.53,457807.53,452149.8,452149.8,1682416800,2023-04-25 10:00:00
1682420400000,452544.63,458174.75,451556.63,457807.53,1682420400,2023-04-25 11:00:00
1682424000000,453899.59,454505.44,451953.15,452544.63,1682424000,2023-04-25 12:00:00
1682427600000,452567.77,454684.28,452102.29,453899.59,1682427600,2023-04-25 13:00:00
1682431200000,456155.21,458397.26,451839.36,452567.77,1682431200,2023-04-25 14:00:00
1682434800000,455402.45,457294.54,454863.04,456155.21,1682434800,2023-04-25 15:00:00
1682438400000,454805.55,456801.14,453537.89,455402.45,1682438400,2023-04-25 16:00:00
1682442000000,448256.35,455633.74,446892.81,454805.55,1682442000,2023-04-25 17:00:00
1682445600000,454601.86,454601.86,445045.85,448256.35,1682445600,2023-04-25 18:00:00
1682449200000,456234.15,458570.32,454474.75,454601.86,1682449200,2023-04-25 19:00:00
1682452800000,459637.56,460264.5,453944.16,456234.15,1682452800,2023-04-25 20:00:00
1682456400000,458811.69,460076.77,455317.47,459637.56,1682456400,2023-04-25 21:00:00
1682460000000,460056.28,461184.52,457546.88,458811.69,1682460000,2023-04-25 22:00:00
1682463600000,462683.16,463097.82,460056.28,460056.28,1682463600,2023-04-25 23:00:00
1682467200000,457230.78,465102.98,457142.16,462683.16,1682467200,2023-04-26 00:00:00
1682470800000,457275.34,457293.68,455111.73,457230.78,1682470800,2023-04-26 01:00:00
1682474400000,458207.4,458414.97,456936.21,457275.34,1682474400,2023-04-26 02:00:00
1682478000000,459336.96,459967.05,458161.66,458207.4,1682478000,2023-04-26 03:00:00
1682481600000,461550.68,462439.44,459336.96,459336.96,1682481600,2023-04-26 04:00:00
1682485200000,461836.09,461846.56,461211.38,461550.68,1682485200,2023-04-26 05:00:00
1682488800000,458525.84,462143.4,458522.85,461836.09,1682488800,2023-04-26 06:00:00
1682492400000,459011.85,459011.85,455740.56,458525.84,1682492400,2023-04-26 07:00:00
1682496000000,467120.99,467615.86,457263.57,459011.85,1682496000,2023-04-26 08:00:00
1682499600000,465968.73,470581.11,463775.66,467120.99,1682499600,2023-04-26 09:00:00
1682503200000,459973.23,465968.73,457048.2,465968.73,1682503200,2023-04-26 10:00:00
1682506800000,464544.28,466232.11,459973.23,459973.23,1682506800,2023-04-26 11:00:00
1682510400000,457791.69,465755.3,455353.82,464544.28,1682510400,2023-04-26 12:00:00
1682514000000,455445.91,460758.54,455433.24,457791.69,1682514000,2023-04-26 13:00:00
1682517600000,451664.89,456258.43,450767.07,455445.91,1682517600,2023-04-26 14:00:00
1682521200000,452581.82,453696.27,450975.14,451664.89,1682521200,2023-04-26 15:00:00
1682524800000,453505.25,455054.99,452581.82,452581.82,1682524800,2023-04-26 16:00:00
1682528400000,453851.13,456884.21,453187.53,453505.25,1682528400,2023-04-26 17:00:00
1682532000000,453774.29,454600.21,450590.17,453851.13,1682532000,2023-04-26 18:00:00
1682535600000,417177.59,454746.39,412185.99,453774.29,1682535600,2023-04-26 19:00:00
1682539200000,411699.32,417224.89,409713.34,417177.59,1682539200,2023-04-26 20:00:00
1682542800000,410762.48,411919.39,407618.03,411699.32,1682542800,2023-04-26 21:00:00
1682546400000,416594.64,416907.3,410762.48,410762.48,1682546400,2023-04-26 22:00:00
1682550000000,420391.9,420391.9,416594.64,416594.64,1682550000,2023-04-26 23:00:00
1682553600000,423126.18,423126.18,416362.87,420391.9,1682553600,2023-04-27 00:00:00
1682557200000,423806.71,423862.56,417208.75,423126.18,1682557200,2023-04-27 01:00:00
1682560800000,415837.29,423806.71,414869.11,423806.71,1682560800,2023-04-27 02:00:00
1682564400000,417955.05,418219.59,415837.29,415837.29,1682564400,2023-04-27 03:00:00
1682568000000,418331.52,418992.51,417719.65,417955.05,1682568000,2023-04-27 04:00:00
1682571600000,421130.44,421130.44,417991.03,418331.52,1682571600,2023-04-27 05:00:00
1682575200000,419176.36,424235.67,418495.64,421130.44,1682575200,2023-04-27 06:00:00
1682578800000,422109.43,422109.43,419132.44,419176.36,1682578800,2023-04-27 07:00:00
1682582400000,423646.39,423646.39,422065.69,422109.43,1682582400,2023-04-27 08:00:00
1682586000000,423994.22,425291.33,423646.39,423646.39,1682586000,2023-04-27 09:00:00
1682589600000,426510.12,426510.12,423353.9,423994.22,1682589600,2023-04-27 10:00:00
1682593200000,429889.03,429889.03,425987.8,426510.12,1682593200,2023-04-27 11:00:00
1682596800000,427323.55,430635.51,424897.5,429889.03,1682596800,2023-04-27 12:00:00
1682600400000,429537.82,430598.16,427323.55,427323.55,1682600400,2023-04-27 13:00:00
1682604000000,429974.89,430289.35,425558.62,429537.82,1682604000,2023-04-27 14:00:00
1682607600000,423715.66,430428.58,422128.93,429974.89,1682607600,2023-04-27 15:00:00
1682611200000,425774.8,427369.15,423715.66,423715.66,1682611200,2023-04-27 16:00:00
1682614800000,425844.36,426526.32,423900.59,425774.8,1682614800,2023-04-27 17:00:00
1682618400000,424478.07,426436.21,421382.81,425844.36,1682618400,2023-04-27 18:00:00
1682622000000,428750.73,429399.03,424478.07,424478.07,1682622000,2023-04-27 19:00:00
1682625600000,427077.3,428750.73,424817.98,428750.73,1682625600,2023-04-27 20:00:00
1682629200000,430208.68,431235.7,427035.62,427077.3,1682629200,2023-04-27 21:00:00
1682632800000,429781.35,432486.81,429731.29,430208.68,1682632800,2023-04-27 22:00:00
1682636400000,429620.65,430119.37,428626.85,429781.35,1682636400,2023-04-27 23:00:00
1682640000000,429862.95,431769.84,429426.71,429620.65,1682640000,2023-04-28 00:00:00
1682643600000,431730.72,431730.72,429277.25,429862.95,1682643600,2023-04-28 01:00:00
1682647200000,433117.99,433141.68,431671.04,431730.72,1682647200,2023-04-28 02:00:00
1682650800000,433526.04,434318.45,432830.38,433117.99,1682650800,2023-04-28 03:00:00
1682654400000,432521.04,434300.03,432088.29,433526.04,1682654400,2023-04-28 04:00:00
1682658000000,433155.99,435077.94,430851.41,432521.04,1682658000,2023-04-28 05:00:00
1682661600000,436164.14,436363.04,433155.99,433155.99,1682661600,2023-04-28 06:00:00
1682665200000,436762.59,436843.61,435913.04,436164.14,1682665200,2023-04-28 07:00:00
1682668800000,435488.83,436762.59,434041.87,436762.59,1682668800,2023-04-28 08:00:00
1682672400000,437764.51,437813.15,434339.75,435488.83,1682672400,2023-04-28 09:00:00
1682676000000,436412.83,439218.58,435991.83,437764.51,1682676000,2023-04-28 10:00:00
1682679600000,434571.5,437309.5,434478.36,436412.83,1682679600,2023-04-28 11:00:00
1682683200000,434546.86,435712.77,432831.83,434571.5,1682683200,2023-04-28 12:00:00
1682686800000,435822.86,436363.21,433300,434546.86,1682686800,2023-04-28 13:00:00
1682690400000,435214.9,436075.58,433942.18,435822.86,1682690400,2023-04-28 14:00:00
1682694000000,434099.52,437633.95,434044.04,435214.9,1682694000,2023-04-28 15:00:00
1682697600000,433619.47,434780.48,432791.18,434099.52,1682697600,2023-04-28 16:00:00
1682701200000,437296.65,437296.65,433518.64,433619.47,1682701200,2023-04-28 17:00:00
1682704800000,436786.99,438194.23,436103.66,437296.65,1682704800,2023-04-28 18:00:00
1682708400000,433003.99,436786.99,432016.4,436786.99,1682708400,2023-04-28 19:00:00
1682712000000,433049.47,433229.82,432554.83,433003.99,1682712000,2023-04-28 20:00:00
1682715600000,433139.66,433236.43,431443.03,433049.47,1682715600,2023-04-28 21:00:00
1682719200000,433273.1,433636.82,432635.79,433139.66,1682719200,2023-04-28 22:00:00
1682722800000,431472.22,433331.52,431458.85,433273.1,1682722800,2023-04-28 23:00:00
1682726400000,430032.83,432227.56,429825.68,431472.22,1682726400,2023-04-29 00:00:00
1682730000000,429899.22,430346.9,429709.4,430032.83,1682730000,2023-04-29 01:00:00
1682733600000,433272.36,433439.99,429169.27,429899.22,1682733600,2023-04-29 02:00:00
1682737200000,433055.57,433928.36,433024.47,433272.36,1682737200,2023-04-29 03:00:00
1682740800000,432451.53,433055.57,430887.02,433055.57,1682740800,2023-04-29 04:00:00
1682744400000,433766.22,433766.22,432172.61,432451.53,1682744400,2023-04-29 05:00:00
1682748000000,435123.53,435135.85,433766.22,433766.22,1682748000,2023-04-29 06:00:00
1682751600000,435079.5,435391.17,434765.78,435123.53,1682751600,2023-04-29 07:00:00
1682755200000,434294.5,436113.98,434210.73,435079.5,1682755200,2023-04-29 08:00:00
1682758800000,434984.51,435154.84,434294.5,434294.5,1682758800,2023-04-29 09:00:00
1682762400000,434780.87,435799.53,434107.17,434984.51,1682762400,2023-04-29 10:00:00
1682766000000,434721.89,435634.03,434693.81,434780.87,1682766000,2023-04-29 11:00:00
1682769600000,439486.19,439525.97,434666.47,434721.89,1682769600,2023-04-29 12:00:00
1682773200000,438799.97,440119.97,436505.27,439486.19,1682773200,2023-04-29 13:00:00
1682776800000,447305.2,447317.06,438799.97,438799.97,1682776800,2023-04-29 14:00:00
1682780400000,447277.55,448542.71,447165.99,447305.2,1682780400,2023-04-29 15:00:00
1682784000000,447833.93,447855.61,446997.67,447277.55,1682784000,2023-04-29 16:00:00
1682787600000,440521.69,448646.95,440232.38,447833.93,1682787600,2023-04-29 17:00:00
1682791200000,442671.12,442782.88,440521.69,440521.69,1682791200,2023-04-29 18:00:00
1682794800000,440520.61,442691.65,439705.47,442671.12,1682794800,2023-04-29 19:00:00
1682798400000,439332.82,440520.61,439166.13,440520.61,1682798400,2023-04-29 20:00:00
1682802000000,437617.81,439368.31,437308.37,439332.82,1682802000,2023-04-29 21:00:00
1682805600000,437782.05,437959.84,437462.08,437617.81,1682805600,2023-04-29 22:00:00
1682809200000,438364.22,439563.32,437184.35,437782.05,1682809200,2023-04-29 23:00:00
1682812800000,440058.09,440058.09,438364.22,438364.22,1682812800,2023-04-30 00:00:00
1682816400000,440331.38,441320,439441.39,440058.09,1682816400,2023-04-30 01:00:00
1682820000000,439248.27,440696.73,439184.39,440331.38,1682820000,2023-04-30 02:00:00
1682823600000,439984.16,440040.29,439226.27,439248.27,1682823600,2023-04-30 03:00:00
1682827200000,439215.39,440699.99,439215.39,439984.16,1682827200,2023-04-30 04:00:00
1682830800000,439089.72,439688.37,438941.06,439215.39,1682830800,2023-04-30 05:00:00
1682834400000,440729.56,440749.47,439089.72,439089.72,1682834400,2023-04-30 06:00:00
1682838000000,441690.49,441770.69,440629.76,440729.56,1682838000,2023-04-30 07:00:00
1682841600000,441735.44,442015.56,439648.86,441690.49,1682841600,2023-04-30 08:00:00
1682845200000,443661.97,443666.22,441699.8,441735.44,1682845200,2023-04-30 09:00:00
1682848800000,444326.7,444771.93,442552.3,443661.97,1682848800,2023-04-30 10:00:00
1682852400000,444370.46,444813.36,444015.43,444326.7,1682852400,2023-04-30 11:00:00
1682856000000,446396.74,446565.87,444326.28,444370.46,1682856000,2023-04-30 12:00:00
1682859600000,446160.41,446909.45,444924.96,446396.74,1682859600,2023-04-30 13:00:00
1682863200000,445126.88,446338.28,443280.84,446160.41,1682863200,2023-04-30 14:00:00
1682866800000,447636.66,452765.27,437023.4,445126.88,1682866800,2023-04-30 15:00:00
1682870400000,445375.38,450185.14,445375.38,447636.66,1682870400,2023-04-30 16:00:00
1682874000000,445479.56,446297.34,445084.21,445375.38,1682874000,2023-04-30 17:00:00
1682877600000,444628.6,446016.73,444628.6,445479.56,1682877600,2023-04-30 18:00:00
1682881200000,441590.42,444903.34,439826.89,444628.6,1682881200,2023-04-30 19:00:00
1682884800000,435060.25,444519.13,431400.82,441590.42,1682884800,2023-04-30 20:00:00
1682888400000,435759.78,435841.54,434722.05,435060.25,1682888400,2023-04-30 21:00:00
1682892000000,433956.83,436019.43,433432.32,435759.78,1682892000,2023-04-30 22:00:00
1682895600000,432740.87,434580.56,432714.71,433956.83,1682895600,2023-04-30 23:00:00
1682899200000,439464.54,439906.9,432740.87,432740.87,1682899200,2023-05-01 00:00:00
1682902800000,435211.91,440034.99,428525.99,439464.54,1682902800,2023-05-01 01:00:00
1682906400000,434495.53,435211.91,433536.2,435211.91,1682906400,2023-05-01 02:00:00
1682910000000,436185.42,436185.42,434495.53,434495.53,1682910000,2023-05-01 03:00:00
1682913600000,437401.83,437737.11,436185.42,436185.42,1682913600,2023-05-01 04:00:00
1682917200000,440502.04,440738.97,437161.43,437401.83,1682917200,2023-05-01 05:00:00
1682920800000,440698.71,440911.87,439577.07,440502.04,1682920800,2023-05-01 06:00:00
1682924400000,437749.05,440790.9,437215.8,440698.71,1682924400,2023-05-01 07:00:00
1682928000000,438977.56,439143.28,437715.02,437749.05,1682928000,2023-05-01 08:00:00
1682931600000,440127,441115.83,438977.56,438977.56,1682931600,2023-05-01 09:00:00
1682935200000,447503.55,448136.01,440088.11,440127,1682935200,2023-05-01 10:00:00
1682938800000,447871.94,448113.76,446699.67,447503.55,1682938800,2023-05-01 11:00:00
1682942400000,448928.47,448928.47,447806.3,447871.94,1682942400,2023-05-01 12:00:00
1682946000000,449321.7,451028.11,448692.57,448928.47,1682946000,2023-05-01 13:00:00
1682949600000,452270.42,452397.67,445935.97,449321.7,1682949600,2023-05-01 14:00:00
1682953200000,447449.92,452433.7,443668.58,452270.42,1682953200,2023-05-01 15:00:00
1682956800000,448074.45,449614.69,447449.92,447449.92,1682956800,2023-05-01 16:00:00
1682960400000,449041.92,449041.92,445380.11,448074.45,1682960400,2023-05-01 17:00:00
1682964000000,452376.84,453101.19,449041.92,449041.92,1682964000,2023-05-01 18:00:00
1682967600000,444622.67,452610.62,443104.3,452376.84,1682967600,2023-05-01 19:00:00
1682971200000,443051,445301.62,442309.57,444622.67,1682971200,2023-05-01 20:00:00
1682974800000,442440.06,443645.22,440891.84,443051,1682974800,2023-05-01 21:00:00
1682978400000,441995.7,443126.46,441553.33,442440.06,1682978400,2023-05-01 22:00:00
1682982000000,443118.07,443185.99,440150.43,441995.7,1682982000,2023-05-01 23:00:00
1682985600000,440210.08,443240.9,440210.08,443118.07,1682985600,2023-05-02 00:00:00
1682989200000,438666.3,440447.91,437385.64,440210.08,1682989200,2023-05-02 01:00:00
1682992800000,438662.62,439215.83,438319.39,438666.3,1682992800,2023-05-02 02:00:00
1682996400000,438661.64,439720.78,438499.74,438662.62,1682996400,2023-05-02 03:00:00
1683000000000,438734.18,438928.4,437970.36,438661.64,1683000000,2023-05-02 04:00:00
1683003600000,438822.22,439752.45,438734.18,438734.18,1683003600,2023-05-02 05:00:00
1683007200000,441177.79,441177.79,438609.29,438822.22,1683007200,2023-05-02 06:00:00
1683010800000,440882.02,441641.98,437540.73,441177.79,1683010800,2023-05-02 07:00:00
1683014400000,441254.19,441440.27,440584.59,440882.02,1683014400,2023-05-02 08:00:00
1683018000000,444143.03,444143.03,440748.95,441254.19,1683018000,2023-05-02 09:00:00
1683021600000,445853.02,445857.12,444143.03,444143.03,1683021600,2023-05-02 10:00:00
1683025200000,446747.33,446877.53,445853.02,445853.02,1683025200,2023-05-02 11:00:00
1683028800000,446619.09,446747.69,445666.54,446747.33,1683028800,2023-05-02 12:00:00
1683032400000,444849.27,449557.22,444849.27,446619.09,1683032400,2023-05-02 13:00:00
1683036000000,445121.69,450396.17,440928.49,444849.27,1683036000,2023-05-02 14:00:00
1683039600000,449299.81,449299.81,442663.87,445121.69,1683039600,2023-05-02 15:00:00
1683043200000,453281.48,453560.68,449299.81,449299.81,1683043200,2023-05-02 16:00:00
1683046800000,454558.54,454719.06,452728.34,453281.48,1683046800,2023-05-02 17:00:00
1683050400000,451520.62,455794.58,450847.03,454558.54,1683050400,2023-05-02 18:00:00
1683054000000,449337.63,454106.59,448671.26,451520.62,1683054000,2023-05-02 19:00:00
1683057600000,451039.45,451237.64,449316.4,449337.63,1683057600,2023-05-02 20:00:00
1683061200000,454269.5,455288.27,450804.2,451039.45,1683061200,2023-05-02 21:00:00
1683064800000,455106.24,455166.49,453106.1,454269.5,1683064800,2023-05-02 22:00:00
1683068400000,456039.68,456886.87,455033.07,455106.24,1683068400,2023-05-02 23:00:00
1683072000000,452892.14,457438.94,452740.2,456039.68,1683072000,2023-05-03 00:00:00
1683075600000,452498.68,452958.04,452479.97,452892.14,1683075600,2023-05-03 01:00:00
1683079200000,450341.39,452690.08,449363.14,452498.68,1683079200,2023-05-03 02:00:00
1683082800000,449276.32,450763.35,449231.89,450341.39,1683082800,2023-05-03 03:00:00
1683086400000,450971.47,451179.68,449269.49,449276.32,1683086400,2023-05-03 04:00:00
1683090000000,451208.75,451219.35,450588.71,450971.47,1683090000,2023-05-03 05:00:00
1683093600000,450795.18,452049.72,450133.78,451208.75,1683093600,2023-05-03 06:00:00
1683097200000,451869.54,451869.54,450358.37,450795.18,1683097200,2023-05-03 07:00:00
1683100800000,451511.82,452007.33,450555.46,451869.54,1683100800,2023-05-03 08:00:00
1683104400000,453117.29,453160.65,451405.5,451511.82,1683104400,2023-05-03 09:00:00
1683108000000,453924.08,454384.69,452812.46,453117.29,1683108000,2023-05-03 10:00:00
1683111600000,450263.03,454014.23,450082.94,453924.08,1683111600,2023-05-03 11:00:00
1683115200000,447253.23,450795.55,444072.83,450263.03,1683115200,2023-05-03 12:00:00
1683118800000,449236.58,450114.35,446650.87,447253.23,1683118800,2023-05-03 13:00:00
1683122400000,448719.42,450360.66,448565.39,449236.58,1683122400,2023-05-03 14:00:00
1683126000000,445411.18,448746.93,445026.5,448719.42,1683126000,2023-05-03 15:00:00
1683129600000,444254.28,446518.13,444254.28,445411.18,1683129600,2023-05-03 16:00:00
1683133200000,436132.82,444307.4,435977.43,444254.28,1683133200,2023-05-03 17:00:00
1683136800000,448236.08,448641.35,431242.78,436132.82,1683136800,2023-05-03 18:00:00
1683140400000,450326.59,454439.36,448236.08,448236.08,1683140400,2023-05-03 19:00:00
1683144000000,447990.94,450326.59,447866.46,450326.59,1683144000,2023-05-03 20:00:00
1683147600000,447924.89,449650.91,443542.82,447990.94,1683147600,2023-05-03 21:00:00
1683151200000,445348.48,448094.23,441199.75,447924.89,1683151200,2023-05-03 22:00:00
1683154800000,447373.69,449705.35,445348.48,445348.48,1683154800,2023-05-03 23:00:00
1683158400000,450250.53,450558.87,446664.02,447373.69,1683158400,2023-05-04 00:00:00
1683162000000,451590.88,451590.88,450059.33,450250.53,1683162000,2023-05-04 01:00:00
1683165600000,454146.32,454611.49,450148.58,451590.88,1683165600,2023-05-04 02:00:00
1683169200000,454296.51,455342.66,454120.11,454146.32,1683169200,2023-05-04 03:00:00
1683172800000,454764.84,456310.82,454183.6,454296.51,1683172800,2023-05-04 04:00:00
1683176400000,455550.57,455927.72,454322.38,454764.84,1683176400,2023-05-04 05:00:00
1683180000000,455687.6,456770.5,455484.64,455550.57,1683180000,2023-05-04 06:00:00
1683183600000,457020.44,457457.15,455687.6,455687.6,1683183600,2023-05-04 07:00:00
1683187200000,457549.75,457862.57,456637.89,457020.44,1683187200,2023-05-04 08:00:00
1683190800000,459017.87,459017.87,457535.29,457549.75,1683190800,2023-05-04 09:00:00
1683194400000,457790.94,460507.19,456724.9,459017.87,1683194400,2023-05-04 10:00:00
1683198000000,460291.89,461227.79,457790.94,457790.94,1683198000,2023-05-04 11:00:00
1683201600000,461873.95,462051.43,460016.06,460291.89,1683201600,2023-05-04 12:00:00
1683205200000,452725.45,463487.48,452295.4,461873.95,1683205200,2023-05-04 13:00:00
1683208800000,454241.53,454740.92,452725.45,452725.45,1683208800,2023-05-04 14:00:00
1683212400000,454949.17,455716.82,452998.18,454241.53,1683212400,2023-05-04 15:00:00
1683216000000,457831.57,457933.19,452797.46,454949.17,1683216000,2023-05-04 16:00:00
1683219600000,461592.79,461822.6,457686.56,457831.57,1683219600,2023-05-04 17:00:00
1683223200000,457030.75,461851.27,456234.01,461592.79,1683223200,2023-05-04 18:00:00
1683226800000,454772.98,457030.75,454357.42,457030.75,1683226800,2023-05-04 19:00:00
1683230400000,456305.25,456894.97,454772.98,454772.98,1683230400,2023-05-04 20:00:00
1683234000000,454419.48,456305.25,453373.33,456305.25,1683234000,2023-05-04 21:00:00
1683237600000,454150.15,454807.28,452947.52,454419.48,1683237600,2023-05-04 22:00:00
1683241200000,451393.96,454830.28,451218.36,454150.15,1683241200,2023-05-04 23:00:00
1683244800000,449537.9,451537.48,449516.87,451393.96,1683244800,2023-05-05 00:00:00
1683248400000,449122.27,450280.45,446654.8,449537.9,1683248400,2023-05-05 01:00:00
1683252000000,451927.77,452725.49,447475.9,449122.27,1683252000,2023-05-05 02:00:00
